,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>
160,0.08877017349004745,0.035872943699359894,0.06637520343065262,0.029375964775681496,0.4589661765169777,0.2865905045141888,0.27664848273834136,0.373743446248636,0.010564036667346954,0.1807674368979147,0.018456406891345978
167,0.09670781344175339,0.05456000566482544,0.05546054616570473,0.14848698675632477,0.39689548021289384,0.2910910467031186,0.27101903095198443,0.41927570368488154,0.0940367579460144,0.2030592635030557,0.09414965659379959
174,0.1266176849603653,0.033962372690439224,0.02403298206627369,0.24118518829345703,0.46523681709514414,0.22065223053904592,0.30392556700015233,0.5356666732823541,0.10118891298770905,0.22805204765721568,0.1006750762462616
179,0.044146936386823654,0.12859103083610535,0.08386649191379547,0.19153515994548798,0.3830457187309753,0.2848138044767043,0.31760145187378214,0.48841517594009487,0.19498540461063385,0.23522235274604478,0.06366775184869766
181,0.7251588702201843,0.04941209778189659,0.1366482675075531,0.5821347236633301,0.49666642815353657,0.3124764946752448,0.40296121069826135,0.5397372474412582,0.2096121609210968,0.3838675001180402,0.3967699110507965
199,0.3567591905593872,0.24768894910812378,0.09846335649490356,0.37734800577163696,0.4775003971009818,0.3393226745496396,0.3457406423224215,0.5512920411575031,0.41212600469589233,0.3562490290844989,0.041470229625701904
202,0.5979669392108917,0.8103400468826294,0.7496918141841888,0.5265886187553406,0.5709669146533394,0.6851930865273931,0.63085533371926,0.3961505536446134,0.6199412643909454,0.6208549524409557,0.4739988446235657
205,0.5489504039287567,0.1830422282218933,0.05663043260574341,0.4790650010108948,0.5291596391968365,0.4126222442257357,0.41873462580760634,0.5134326570896867,0.5628549158573151,0.4116102386604965,0.7529888600111008
207,0.2722206115722656,0.30078792572021484,0.3626686930656433,0.417877733707428,0.542568198743303,0.4116561538633978,0.4387735027058798,0.3896575218251431,0.14421957731246948,0.3644922131684161,0.1268976926803589
208,0.24860811233520508,0.051631271839141846,0.13157165050506592,0.09523189067840576,0.5352161694562374,0.327779916557258,0.40516000016547704,0.41043055823331254,0.22143304347991943,0.269673623694447,0.14342403411865234
215,0.3334158658981323,0.062462031841278076,0.6167919635772705,0.3457568287849426,0.4772532877985206,0.3172445273397585,0.4186995355232438,0.39976877706470626,0.2092357873916626,0.35340317835772395,0.040908753871917725
223,0.09767556190490723,0.16113024950027466,0.2656996250152588,0.0790020227432251,0.4268707339027299,0.30103283776778667,0.37541774992329546,0.39925695240384784,0.15848314762115479,0.2516187645313867,0.049078404903411865
224,0.08129966259002686,0.08409690856933594,0.03095024824142456,0.2771293520927429,0.41680664469254836,0.28421768222081445,0.3403934669734301,0.40425557423293723,0.09045571088790894,0.22328947227790774,0.061402082443237305
228,0.3202396035194397,0.10892051458358765,0.22301781177520752,0.46442878246307373,0.43690832531379087,0.29551777981731886,0.4019561852205471,0.509393052781792,0.232599675655365,0.33255352568112473,0.33777427673339844
229,0.18568390607833862,0.29785454273223877,0.16920340061187744,0.24649298191070557,0.4955216461681673,0.3963839987191572,0.37446552091983054,0.370155867591086,0.16243857145309448,0.299800048464944,0.025683045387268066
231,0.1599215865135193,0.3273541331291199,0.15781086683273315,0.42589300870895386,0.4841314904516123,0.47843682990487224,0.44484761188010336,0.5212451801165534,0.2946699857711792,0.3660345214787385,0.3573472499847412
233,0.4707278609275818,0.2683127522468567,0.14455747604370117,0.26094210147857666,0.5277339916716008,0.3697959790045594,0.42708640539102827,0.522385852992832,0.27762365341186523,0.36324067479651134,0.22416824102401733
239,0.4800909757614136,0.45311516523361206,0.42621278762817383,0.24741065502166748,0.531238664897131,0.5865137754531276,0.5586442111032098,0.5059436678479545,0.46338480710983276,0.4725060788951247,0.19687402248382568
241,0.15889716148376465,0.08362346887588501,0.1863977313041687,0.04426687955856323,0.4278279214660572,0.3145643248947576,0.41236846008247585,0.4342916760363461,0.21382802724838257,0.2528961834389334,0.15653568506240845
250,0.41526055335998535,0.7868602424860001,0.4598348140716553,0.28875577449798584,0.4874904019544226,0.44580604893876985,0.47725345104740957,0.49687048969829906,0.41143709421157837,0.4743965411406784,0.09220170974731445
253,0.4673120379447937,0.38065242767333984,0.0837639570236206,0.11331158876419067,0.5483486243523064,0.36314042567259974,0.38972036720007486,0.4229172412664546,0.35246485471725464,0.3468479471794039,0.41187453269958496
255,0.6732558012008667,0.5205109119415283,0.5835917294025421,0.5398743450641632,0.5414353710490131,0.47907062551319446,0.48059220277877057,0.5457821037130139,0.37665945291519165,0.5267525048420316,0.3429427146911621
278,0.6982505917549133,0.5194717943668365,0.3901286721229553,0.5395159721374512,0.566323937567799,0.4962500363400484,0.49101059699707006,0.5473986670499471,0.28816747665405273,0.5040575272212303,0.5071468949317932
284,0.41942310333251953,0.1959909200668335,0.35629451274871826,0.46728837490081787,0.5332451543183387,0.3944223266097693,0.46381026694006555,0.5405428294706163,0.47400617599487305,0.42722485159806134,0.42087751626968384
285,0.556977778673172,0.44449740648269653,0.4119495153427124,0.5666176378726959,0.6090300350012485,0.5112208307860179,0.45861659655470577,0.5773559160686446,0.5264557003974915,0.5180801574643762,0.4734174609184265
292,0.35132479667663574,0.48118335008621216,0.2920460104942322,0.29924124479293823,0.49434459635467787,0.3577587943074806,0.39047210014093925,0.5318359021161552,0.3561452031135559,0.39492799978698084,0.1818932294845581
293,0.48845404386520386,0.41916733980178833,0.35584139823913574,0.3001477122306824,0.5234586616019519,0.4138122026316696,0.5855228371475041,0.46716934353635164,0.4719744920730591,0.44728311456970515,0.2277921438217163
300,0.31876832246780396,0.3150261640548706,0.08783048391342163,0.38396722078323364,0.5222116031104356,0.36703273692510985,0.3668746220658474,0.508376615411241,0.4174233675003052,0.3652790151369188,0.18670064210891724
306,0.42406225204467773,0.7904594242572784,0.45572423934936523,0.36829495429992676,0.5065757414451078,0.5639439200767806,0.5782863592908492,0.5180908395282711,0.4063372015953064,0.5124194368763959,0.4409559965133667
315,0.5439113974571228,0.5920994877815247,0.6036867499351501,0.4487628936767578,0.5423121491350655,0.5044485319400562,0.5220094052306905,0.5119349837157701,0.5029928386211395,0.5302398263881419,0.5131828188896179
322,0.13454264402389526,0.31057101488113403,0.17618703842163086,0.2812610864639282,0.4624332640282236,0.386872983508034,0.40361116132926167,0.4609604185577678,0.3098025918006897,0.32513802255717394,0.01618671417236328
323,0.3293988108634949,0.48700034618377686,0.2055649757385254,0.538534939289093,0.4617996780703715,0.3795566848056049,0.3990076529269728,0.5280137981964332,0.3872925639152527,0.41290771666550286,0.4960680603981018
332,0.4530956745147705,0.5317591428756714,0.4148709177970886,0.3385878801345825,0.5615379879903537,0.565131370675994,0.5519983988800384,0.5414573149633201,0.48629438877105713,0.4938592307336529,0.5764070451259613
338,0.07141095399856567,0.1232643723487854,0.16254711151123047,0.21749740839004517,0.41624869198827064,0.33588114260307433,0.3459488932178064,0.4432115025585216,0.19408810138702393,0.2566775753337026,0.046901702880859375
345,0.2945641875267029,0.4860549569129944,0.45844829082489014,0.5539571642875671,0.44391139947559066,0.4832274525512025,0.46426208509918454,0.5402284319249309,0.3935711979866028,0.4575805740655184,0.7134510278701782
350,0.5252909660339355,0.38700932264328003,0.6212663948535919,0.43093597888946533,0.5423074964952466,0.5027398299726007,0.5142720603895055,0.5379765935191912,0.5434428155422211,0.5116934953710043,0.6355192363262177
351,0.3756555914878845,0.28502142429351807,0.3248189091682434,0.29811209440231323,0.4655485970753249,0.38026020699714247,0.3971770271610571,0.5105582583932158,0.19303512573242188,0.35890969274568013,0.047056734561920166
356,0.5422435700893402,0.36500054597854614,0.45956891775131226,0.6531700491905212,0.5138968177680733,0.36926481995694305,0.41949068048376714,0.5391884854175439,0.40389829874038696,0.4739691317084927,0.40012961626052856
365,0.3879162073135376,0.39596450328826904,0.16339141130447388,0.4531519412994385,0.4435403612191332,0.4457068124370841,0.40566998164879997,0.5144626144265322,0.3553391695022583,0.39612700027105857,0.4249154329299927
375,0.11997395753860474,0.3883657455444336,0.1775761842727661,0.46963995695114136,0.42261855764110345,0.4712647007628302,0.41709126558953424,0.5072535166164174,0.16414767503738403,0.34865906221713505,0.20274978876113892
384,0.10616844892501831,0.3667183518409729,0.12208378314971924,0.3503696322441101,0.45282159634176933,0.37655461901383447,0.3923147374851469,0.507744524126275,0.10278767347335815,0.30861815184446717,0.22417491674423218
388,0.3276311755180359,0.48874908685684204,0.25959843397140503,0.5563423931598663,0.5029210252345095,0.4174701661339294,0.43952454812724173,0.5389569172721443,0.35849833488464355,0.4321880090176242,0.5687848329544067
396,0.8169751465320587,0.6706267595291138,0.6681323051452637,0.6126255393028259,0.6372892080763055,0.6040634021594489,0.5888920459027411,0.5527588168442116,0.6951943039894104,0.6496175030534865,0.659299910068512
399,0.633230447769165,0.32882243394851685,0.4967489242553711,0.4891223907470703,0.5747611211710918,0.484106866311814,0.5518788553789129,0.5431426177794954,0.6190539598464966,0.524540846356437,0.5940891206264496
413,0.5569714307785034,0.4846853017807007,0.5536212623119354,0.49965792894363403,0.5469022550082985,0.5904155456438692,0.5699337397735076,0.4894314107892288,0.5874170064926147,0.5421150979469214,0.7450066208839417
417,0.4689977169036865,0.5209654271602631,0.5789941549301147,0.5184786915779114,0.4621738588772556,0.5137143391040604,0.48452376965785937,0.5463384880755089,0.38307636976242065,0.4974736462276756,0.24477827548980713
421,0.42860543727874756,0.5616400837898254,0.481248676776886,0.48043203353881836,0.5445719195336374,0.5459825904096037,0.5284752534344118,0.42842861092101314,0.38061559200286865,0.4866666886317568,0.36841362714767456
426,0.47968554496765137,0.5066989064216614,0.5880806744098663,0.584549605846405,0.5404252261178855,0.5121126572975585,0.5559345505571756,0.567244283860644,0.5046364665031433,0.5377075462202212,0.6018303334712982
428,0.4712024927139282,0.5899308919906616,0.4748361110687256,0.588714063167572,0.49176279723547256,0.5820835134712115,0.5595928598756343,0.5332901505105443,0.42573124170303345,0.5241271246374204,0.3710508346557617
433,0.34854423999786377,0.5277629792690277,0.5497605204582214,0.4940693974494934,0.46034084715909607,0.5478103987999916,0.5123144904916634,0.562193392514331,0.3971349596977234,0.48888124731526794,0.47223424911499023
439,0.568513959646225,0.4755856394767761,0.5542984306812286,0.5819932520389557,0.5394527224527903,0.517159067508169,0.4934531734869553,0.5563833323911171,0.5281142592430115,0.5349948707694698,0.5859876275062561
441,0.54790198802948,0.7091519236564636,0.655279666185379,0.4374476671218872,0.5695335680151735,0.5811651262407145,0.5924902695432671,0.5344456325817261,0.5672416687011719,0.5771841677861403,0.6865590810775757
448,0.6094749271869659,0.545888364315033,0.511250913143158,0.3161200284957886,0.5707548326246374,0.4730321036809525,0.559013770776128,0.4986060924735426,0.29433828592300415,0.48649770206880116,0.5915124118328094
450,0.53758105635643,0.5420767068862915,0.5492089688777924,0.605170339345932,0.5444477312250575,0.5812966536286894,0.5718478333822163,0.5647357672768998,0.5379280149936676,0.5593658968858862,0.5210674107074738
460,0.2759350538253784,0.5204753875732422,0.4479450583457947,0.3728274703025818,0.46953524947822556,0.5384928029757461,0.5105252955302211,0.5495919732697148,0.3476142883300781,0.4481047310701092,0.3257600665092468
474,0.5783864855766296,0.5952301323413849,0.5815722346305847,0.5986186265945435,0.5660579002208187,0.5956488135984621,0.5779342187963399,0.5771499961010469,0.5564064383506775,0.5807783162456097,0.47974878549575806
490,0.5783864855766296,0.5318849682807922,0.577312707901001,0.4968993663787842,0.555641684324236,0.5673856375446229,0.574395217480359,0.561188754828833,0.5795371830463409,0.5580702228179555,0.707021176815033
495,0.5691424012184143,0.5223591923713684,0.5815722346305847,0.44189924001693726,0.5582119651206326,0.5824653296479589,0.5779342187963399,0.5525195585092442,0.5564064383506775,0.5491678420735732,0.5464799404144287
496,0.4255073070526123,0.5662389695644379,0.4701254367828369,0.47211480140686035,0.5104031831387109,0.5504435542419395,0.5902560368998968,0.531094988941172,0.46338480710983276,0.508841009459811,0.29750359058380127
508,0.4827412962913513,0.6177473366260529,0.5213720202445984,0.5772468447685242,0.5308883675121826,0.4993915812866597,0.5136491865465252,0.5528125262870622,0.3999473452568054,0.5217551672021958,0.34844619035720825
513,0.33267849683761597,0.6855579018592834,0.4492778182029724,0.2910425066947937,0.5085156733640297,0.5614259731747082,0.5740865521740619,0.5605972937989034,0.38251936435699463,0.48285573116259584,0.23212039470672607
517,0.24992650747299194,0.18824821710586548,0.2178230881690979,0.2807457447052002,0.4945526338539157,0.5082879212602717,0.4683318863986661,0.541334310627821,0.1801319122314453,0.34770913575836393,0.07809704542160034
520,0.41210681200027466,0.616115391254425,0.5670002400875092,0.48702090978622437,0.5657385264486792,0.5841351822081882,0.5689554243299698,0.5763979982306745,0.42643237113952637,0.5337669839428301,0.3758128881454468
527,0.6001940369606018,0.5855089128017426,0.531164675951004,0.4597358703613281,0.5618364448865869,0.5691211377793716,0.5536428975261343,0.5136245496685634,0.5645362138748169,0.5488183044233499,0.5252750515937805
540,0.5696809887886047,0.5555398762226105,0.5492089688777924,0.5121876299381256,0.5664388244367964,0.5789768992140929,0.5718478333822163,0.542188619482858,0.5160854756832123,0.5513505684473677,0.5910428166389465
544,0.6014005541801453,0.22293460369110107,0.6814062297344208,0.48097527027130127,0.5675749301789428,0.4002337649700073,0.5693020368846021,0.5965508398664696,0.5035357177257538,0.5137682163891938,0.5628385543823242
548,0.6459079384803772,0.6479305624961853,0.6472208797931671,0.6768553853034973,0.6229006578664874,0.6034800010629058,0.5736681750976264,0.5726272893599218,0.7535413354635239,0.6382369138804103,0.7437945008277893
549,0.21971726417541504,0.2525138258934021,0.40288788080215454,0.3781225085258484,0.48534713909499283,0.4295248205566389,0.49550443719558246,0.47957710233252515,0.4642728567123413,0.4008297594765445,0.420692503452301
551,0.5787926018238068,0.6149789988994598,0.5815722346305847,0.6399226784706116,0.5698469444925756,0.5990204655047773,0.5779342187963399,0.5694851832412786,0.5892343819141388,0.5911986341970636,0.5847040712833405
552,0.5827166140079498,0.5846191048622131,0.6084104776382446,0.6953724026679993,0.5675969330901038,0.5803446450144345,0.5779342187963399,0.5764048434815164,0.583735466003418,0.5952371895069133,0.507103830575943
555,0.36149871349334717,0.5657847821712494,0.49794912338256836,0.1996278166770935,0.5427635806230706,0.439275778999739,0.523353087384403,0.5315858923300972,0.3181304931640625,0.4422188075806256,0.2678889036178589
564,0.11348795890808105,0.153667151927948,0.17010486125946045,0.23417598009109497,0.4804619245942151,0.44880976697192454,0.40912786579574867,0.4645759956909854,0.2396414875984192,0.30156144364865306,0.1767047643661499
565,0.5569714307785034,0.5684701800346375,0.5815722346305847,0.5543220639228821,0.5469022550082985,0.5933040181975464,0.5761569105866504,0.5320093595299177,0.5564064383506775,0.5629016545599664,0.6210212707519531
572,0.4649590253829956,0.40848463773727417,0.5433988869190216,0.4985496401786804,0.48447765730770476,0.523398381785987,0.4847306711506294,0.5051933215663057,0.4941145181655884,0.4897007489104652,0.6656447947025299
573,0.7099538743495941,0.5546867549419403,0.5924672782421112,0.5954582989215851,0.6233390534560291,0.5976334193980979,0.5799552529943239,0.5544864586524139,0.7286012768745422,0.6151757408700709,0.8172931969165802
586,0.519936203956604,0.21694046258926392,0.5572423040866852,0.36686915159225464,0.5325528017964216,0.389887874846211,0.5069483600761853,0.5404033069765853,0.588634580373764,0.46882389403266383,0.5724649429321289
587,0.2206912636756897,0.6732617020606995,0.29016607999801636,0.4769948720932007,0.503099772267479,0.4717944191018,0.5516186151716396,0.545620467590221,0.37554866075515747,0.45653287252376706,0.16645818948745728
588,0.37067359685897827,0.4903162121772766,0.4479450583457947,0.2176923155784607,0.504431067541149,0.5127996349879353,0.5510052333515756,0.4840544646417768,0.4063372015953064,0.442806087230917,0.1453266143798828
595,0.5783864855766296,0.5952301323413849,0.5815722346305847,0.5986186265945435,0.5660579002208187,0.5956488135984621,0.5779342187963399,0.5771499961010469,0.5564064383506775,0.5807783162456097,0.47974878549575806
599,0.44013017416000366,0.4227748513221741,0.4673880338668823,0.2961939573287964,0.5586937122154768,0.4776692718709019,0.49484261498614157,0.5111132200099198,0.4531853199005127,0.45799901729564546,0.310516357421875
604,0.35553717613220215,0.3683180809020996,0.2968783974647522,0.24553608894348145,0.46357172793085777,0.46998901800577153,0.491902479279961,0.5007273194478213,0.4610082507133484,0.4059409487578106,0.30130690336227417
606,0.4236551523208618,0.4667327404022217,0.45930635929107666,0.5615906715393066,0.5333465262821986,0.4253704725188878,0.42364952499650976,0.5331062959671113,0.5351206064224243,0.4846531499711776,0.5427094101905823
615,0.39910823106765747,0.4420827627182007,0.45493292808532715,0.5223319232463837,0.43914858156905656,0.4733068474862485,0.4387797819013831,0.5230429132970045,0.409416139125824,0.4557944564996761,0.47166383266448975
620,0.6026565432548523,0.44567543268203735,0.50355264544487,0.5008806586265564,0.5837641668092104,0.4336671700550392,0.4352403355012645,0.49688850920153316,0.5338412821292877,0.5040185270782946,0.6197205185890198
641,0.5092984437942505,0.5845122337341309,0.5222991704940796,0.582076221704483,0.541027559257249,0.5328688359099293,0.5465449825398273,0.5209378079744817,0.5810949206352234,0.5467400195604061,0.6461144387722015
650,0.40042126178741455,0.38021206855773926,0.35900741815567017,0.476060152053833,0.4946649591507858,0.41626076210157037,0.4182016998165081,0.4812770665074534,0.4793075919151306,0.4339347755606784,0.48064446449279785
651,0.4653669595718384,0.521291196346283,0.45537304878234863,0.4631810188293457,0.5600609739082585,0.4571510483130704,0.5031574589062359,0.49617940529291404,0.4504961371421814,0.48580636078805284,0.42922842502593994
653,0.13618391752243042,0.4459207057952881,0.29169195890426636,0.21210002899169922,0.3877825725139147,0.39881097592893255,0.41207560163890167,0.4658658555954037,0.07225161790847778,0.31363147053325713,0.08941346406936646
664,0.36864954233169556,0.38846588134765625,0.3246166706085205,0.6050477921962738,0.5421862595400024,0.5027917600050966,0.4814844336722356,0.49645661740389047,0.5134438276290894,0.46923808719271787,0.4731401801109314
665,0.23819738626480103,0.2629874348640442,0.26581132411956787,0.26544827222824097,0.4839702057809284,0.4212466114815724,0.38089161361889035,0.4856559274993707,0.43421614170074463,0.35982499083979563,0.13783574104309082
675,0.4464499354362488,0.4770939350128174,0.44931459426879883,0.3853910565376282,0.45291981085752164,0.45030294000297666,0.43341959537330377,0.4678016124979326,0.36728960275650024,0.43666478697152533,0.2837998867034912
681,0.3735002875328064,0.5272872745990753,0.6197056770324707,0.5188246071338654,0.46762107571304634,0.5266457382161558,0.48426804924486755,0.5508396416213919,0.3531198501586914,0.4913124668058189,0.2234979271888733
697,0.5652238130569458,0.6959377229213715,0.5612412095069885,0.539052814245224,0.5442369993995839,0.5537145886524308,0.5392200959795037,0.5645770052074486,0.6378521025180817,0.5778951501652866,0.47272825241088867
706,0.37908709049224854,0.5232772529125214,0.5433390438556671,0.501892477273941,0.47617976135301765,0.41654911902046576,0.45854345073036207,0.5217922119573724,0.38985931873321533,0.46783552514764565,0.4347621202468872
