,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>
28,0.45056211948394775,0.6086469292640686,0.442158967256546,0.6186848878860474,0.4891277083594007,0.45004457501556966,0.466217060757939,0.4996536713431712,0.29314371943473816,0.47980440431126975,0.5847201347351074
29,0.5310558378696442,0.36099833250045776,0.02670961618423462,0.6357833743095398,0.48159385671994304,0.3061928394166513,0.2770220641646697,0.48812941819680444,0.3365769386291504,0.382673586443455,0.46529287099838257
37,0.5512002408504486,0.09977442026138306,0.30157214403152466,0.5582081377506256,0.32340837130753897,0.27185679239000127,0.33936797401107777,0.4718652852670644,0.43630164861679077,0.3726172238318284,0.7456183731555939
38,0.1965038925409317,0.1197296753525734,0.24108673632144928,0.20029665529727936,0.43907353934267795,0.4292401762995762,0.4308281636165814,0.6464037593129399,0.33380866050720215,0.337441250954579,0.08472715318202972
43,0.791194498538971,0.7952814698219299,0.522437572479248,0.6047495603561401,0.40400984151627634,0.433960455453667,0.4905702311547468,0.4530855459442427,0.6642953753471375,0.5732871722902622,0.8696558475494385
46,0.7429500818252563,0.6193972229957581,0.7682760208845139,0.4766000509262085,0.4350424040650006,0.521998300670975,0.4515777064482134,0.46301084512678703,0.34151214361190796,0.5355960862838467,0.9047084525227547
53,0.21099473536014557,0.45768868923187256,0.24116457998752594,0.2682953476905823,0.3810020185813963,0.4363136192904655,0.4003790664105156,0.4291351167561281,0.20686617493629456,0.3368710386938807,0.1664215624332428
55,0.08710217475891113,0.009764909744262695,0.14554089307785034,0.12921935319900513,0.1802197395799383,0.09359499450561015,0.22868233741404664,0.1470256224714248,0.12636756896972656,0.12750195485786397,0.07387661933898926
56,0.03480112552642822,0.11911600828170776,0.12189513444900513,0.15550780296325684,0.27481948886576946,0.22565544673104143,0.13465230651155724,0.30348855249798423,0.060220956802368164,0.15890631362545762,0.2218536138534546
63,0.25666770339012146,0.12129364162683487,0.2527531087398529,0.12591923773288727,0.43348735064941507,0.4495696159660916,0.4575816154017101,0.4570681360889358,0.24469715356826782,0.31100417368490185,0.11692013591527939
64,0.06969249248504639,0.09227097034454346,0.120017409324646,0.19383925199508667,0.3095394608692146,0.27792253212148177,0.3869506558509511,0.3906983767853395,0.1457872986793518,0.22074649427285126,0.6251551508903503
80,0.1172182559967041,0.38059741258621216,0.20205610990524292,0.2470000982284546,0.29454715598954695,0.24985832321500712,0.25321131114231066,0.39890072493660433,0.38316816091537476,0.2807286169906064,0.17036908864974976
83,0.01083219051361084,0.012360036373138428,0.007011830806732178,0.009086847305297852,0.13406785506803998,0.15332372602613054,0.09826136962248777,0.13125570450320323,0.004715025424957275,0.06232384284928868,0.025669574737548828
85,0.42062342166900635,0.233021542429924,0.6560159921646118,0.925811767578125,0.4980986315928193,0.5182660243744899,0.47947712240748736,0.6924133710332699,0.3229261040687561,0.5274059974798322,0.6087502241134644
94,0.004313051700592041,0.007105648517608643,0.03228563070297241,0.022174417972564697,0.05987111250325772,0.07713049970486263,0.09454059674171877,0.1520428653441951,0.004553616046905518,0.05044638213718639,0.025669574737548828
96,0.2722657322883606,0.27333319187164307,0.10028362274169922,0.24094843864440918,0.499370082975639,0.48932780315110613,0.5022229426512895,0.4070541184598353,0.08873254060745239,0.3192820525990483,0.4460388422012329
107,0.45248985290527344,0.130986288189888,0.1240408644080162,0.05175023898482323,0.2916870969099585,0.36706814449444986,0.33090113576734337,0.28578794805908797,0.21042020618915558,0.24945908621199958,0.8791707754135132
108,0.4529227018356323,0.3737243413925171,0.20474255084991455,0.24965918064117432,0.48861888705729895,0.4732822086702788,0.4832069124920215,0.4208210333474408,0.4219566583633423,0.396548274961069,0.77456334233284
113,0.0033277273178100586,0.017337322235107422,0.025443077087402344,0.023807108402252197,0.11731331389232347,0.16923171858162278,0.09052523600592355,0.23098986147531564,0.03702598810195923,0.0794445947888574,0.025669574737548828
115,0.6934511065483093,0.6232479214668274,0.7172684073448181,0.9117480516433716,0.3452389464024331,0.37991483509886026,0.34391216307563555,0.455804102622435,0.8218289017677307,0.5880460484411578,0.9821838140487671
123,0.2799733579158783,0.47375765442848206,0.23421427607536316,0.1907108873128891,0.46643876874468965,0.4583586524653123,0.4214563514428032,0.49475759109059536,0.24236832559108734,0.3624484294519001,0.3960241377353668
131,0.6360267996788025,0.523122251033783,0.47508057951927185,0.2712838649749756,0.46446348491781075,0.5069174028190442,0.474475611391454,0.47173557593850596,0.5224201083183289,0.48283618651021953,0.5366820096969604
141,0.32292044162750244,0.21902340650558472,0.21741795539855957,0.7620944678783417,0.6130768902539214,0.5512155382943442,0.4712683196211449,0.5742914738263005,0.5699827075004578,0.47792124454512863,0.9577630572021008
144,0.19873711466789246,0.2062104493379593,0.1933525949716568,0.43744152784347534,0.4683466645711096,0.4429475841307909,0.4391750861784572,0.6141407484582542,0.145497128367424,0.3495387665030022,0.16476890444755554
151,0.13584297895431519,0.16595618426799774,0.19995979964733124,0.2274179607629776,0.492692744771265,0.4760094956066348,0.46465838009492827,0.48068708349537076,0.1930968165397644,0.3151468271267317,0.5224504470825195
163,0.4505279064178467,0.4794555902481079,0.49824100732803345,0.5425465106964111,0.484830422531933,0.4953874847496159,0.4929048371957267,0.516994275245218,0.6869425177574158,0.5164256169078121,0.1909792572259903
170,0.7863910794258118,0.483513206243515,0.6879718899726868,0.7250701785087585,0.45948875473711587,0.47073414460541946,0.4665494319611265,0.5155557933375069,0.6908916234970093,0.5873517891432167,0.10963492840528488
174,0.6596819758415222,0.5284408330917358,0.6452018022537231,0.32600462436676025,0.4701526146952532,0.47442622334842943,0.4944445466789481,0.500685031415572,0.5851250886917114,0.520462526709295,0.36444953083992004
179,0.1332641839981079,0.1050603985786438,0.1034393310546875,0.34639984369277954,0.413807280161427,0.3317227043947919,0.4014379621684516,0.48440170175876607,0.2982117533683777,0.29086057324178144,0.8960694670677185
183,0.37842339277267456,0.14721716940402985,0.2974991798400879,0.09266278147697449,0.4972198179855713,0.4142330712790337,0.39835551709043093,0.4537824429126393,0.2277033030986786,0.32301074176223565,0.3163932263851166
184,0.11237859725952148,0.012731611728668213,0.07949137687683105,0.15700072050094604,0.27535719368278866,0.24671977215894503,0.2932142661187045,0.43958458200698647,0.1035081148147583,0.19110958168312775,0.11032676696777344
192,0.7554928660392761,0.3427378237247467,0.4969260096549988,0.5579132437705994,0.5790583571163822,0.50039530756345,0.5386203585364226,0.5934911834589438,0.6272843480110168,0.554657721986204,0.35626593232154846
193,0.1419529914855957,0.6986346244812012,0.32813891768455505,0.4812280237674713,0.5243573587857392,0.5359650738278896,0.5594989522565228,0.5327257366468494,0.5294280648231506,0.4813255270843306,0.05445747822523117
195,0.0330449603497982,0.12568460404872894,0.12820132076740265,0.0254892036318779,0.26185846646737465,0.25024825637320197,0.2670958485628192,0.2676476821603392,0.07868492603302002,0.15977280759939586,0.44357460737228394
198,0.05548691749572754,0.5877167582511902,0.3354707658290863,0.294026643037796,0.31272413739098626,0.32451361647767274,0.30588229916204673,0.387440534988902,0.12201640009880066,0.3028086747480232,0.13991937041282654
201,0.6090904474258423,0.3934662640094757,0.6025069355964661,0.7133514881134033,0.48301610648080784,0.49485297672442063,0.4754849077816737,0.5620720624404594,0.6472564935684204,0.5534552980156633,0.5785790085792542
207,0.4013609290122986,0.31923776865005493,0.7295745611190796,0.3936598598957062,0.4890470793760964,0.4767842095225347,0.4642186091155173,0.5155056590977526,0.6841775178909302,0.4970629104088856,0.12579280138015747
208,0.06711399555206299,0.009717106819152832,0.05064338445663452,0.16817331314086914,0.13534324251962704,0.12092481327854177,0.10003493659719576,0.3370353674923098,0.1551336646080017,0.1271244249404884,0.041971683502197266
209,0.4099557101726532,0.42625346779823303,0.44906020164489746,0.5816852450370789,0.5399464556882958,0.5276262432083854,0.5399472048607197,0.5398982448775103,0.47964444756507874,0.499335246761428,0.10566889494657516
211,0.24862605333328247,0.5692802667617798,0.7214659750461578,0.724402129650116,0.4927962688527372,0.5015291725217406,0.4833110060213085,0.4734458203206855,0.8092216849327087,0.558230930826724,0.7145550847053528
212,0.4589519500732422,0.11452561616897583,0.4450032711029053,0.2422475814819336,0.5291796170097536,0.5569100021838491,0.543854624339454,0.5792465455463078,0.23009878396987915,0.4111131102084778,0.7155763804912567
220,0.8366521000862122,0.9748582243919373,0.6826621890068054,0.6203170418739319,0.7496553063409366,0.7166627851969151,0.6977752320434444,0.6196111277698598,0.6568455696105957,0.728337730702293,0.19976983964443207
223,0.16923999786376953,0.10504567623138428,0.03657543659210205,0.09811073541641235,0.2483938230205759,0.19172446637860796,0.13949246980237517,0.30700692789914863,0.46247398853302,0.1953403913041551,0.06948226690292358
225,0.24505865573883057,0.7202768921852112,0.17060090601444244,0.6459828019142151,0.4905393244242675,0.5441703525934751,0.5037867606323768,0.5523574425317708,0.42735788226127625,0.4777923353662073,0.5849742293357849
230,0.6589377522468567,0.6216574311256409,0.6523399353027344,0.2886287271976471,0.5203162115527138,0.48486341547033873,0.48676397825220974,0.5694272496471804,0.4046716094017029,0.5208451455774471,0.12826229631900787
235,0.316670686006546,0.13867461681365967,0.23727698624134064,0.6383184194564819,0.25356182736598215,0.45237880605555747,0.5385426781994612,0.4028256233793227,0.4356442093849182,0.37932153921147443,0.6472141742706299
239,0.25578755140304565,0.4339215159416199,0.17735904455184937,0.4158514142036438,0.39597146601084776,0.37599610937152256,0.3837856279968774,0.4468580497962536,0.5017887353897095,0.3763688349628188,0.07192385196685791
247,0.056799352169036865,0.07506358623504639,0.18235743045806885,0.11539167165756226,0.2553798050575645,0.19719203801604945,0.2677776402426495,0.2445566625616742,0.02779257297515869,0.15803452881920121,0.03854262828826904
266,0.6456718444824219,0.24347184598445892,0.6523963809013367,0.749674379825592,0.5489253469586556,0.5304606833053288,0.5002549968045529,0.5886562045290308,0.625339150428772,0.5649834259133499,0.6614739894866943
270,0.3536883592605591,0.25389760732650757,0.2875622510910034,0.2906798720359802,0.46140983028056193,0.45384389148577464,0.4464765165829142,0.4385292671308729,0.4546191096305847,0.38230074498052874,0.6474518179893494
271,0.205558180809021,0.05687844753265381,0.2178267240524292,0.8284095972776413,0.2877673590710179,0.326966707544493,0.3141611244050617,0.5034519840316275,0.3153548240661621,0.3395972165322341,0.12358534336090088
306,0.12100959569215775,0.028894981369376183,0.18252819776535034,0.02040746808052063,0.3258118549771498,0.3134119739383886,0.287010749931551,0.26041010876745757,0.07137716561555862,0.17898467734861226,0.44357460737228394
309,0.5108526945114136,0.8901905417442322,0.7352164387702942,0.8640033006668091,0.5457058142493413,0.5042491395611248,0.5330515821382512,0.6154397745440569,0.8507350087165833,0.6721604772113451,0.5425146818161011
318,0.21562635898590088,0.0777815580368042,0.10321938991546631,0.4076986312866211,0.23349692021222712,0.14721759253567668,0.20361066296056618,0.3351539172211606,0.12083125114440918,0.20495958692209246,0.5220774710178375
328,0.24633345007896423,0.6071584224700928,0.4878423810005188,0.742977499961853,0.5165278418885036,0.5077112350169454,0.5440516491128533,0.5857895636847271,0.7922046184539795,0.5589551846298265,0.8185868859291077
330,0.15975992381572723,0.1880076378583908,0.12840326130390167,0.19281604886054993,0.44806455752332147,0.4005725972548148,0.4197217115922725,0.4390254216053587,0.17999473214149475,0.2840406546617591,0.12248972803354263
332,0.011611998081207275,0.005080878734588623,0.011287689208984375,0.03223299980163574,0.030010932137450652,0.0351865146189424,0.0377065967157616,0.3281865482899482,0.043785810470581055,0.05945444089545555,0.025669574737548828
333,0.7793833762407303,0.20141881704330444,0.43825405836105347,0.7337164282798767,0.49472036233529326,0.2910870296824599,0.2402699073647605,0.5134084789340732,0.9240271151065826,0.5129206192609038,0.24988573789596558
334,0.29037123918533325,0.7794226706027985,0.7303739190101624,0.38121122121810913,0.3845025060147458,0.42522713933479617,0.31357067387622306,0.41620505982294165,0.22863972187042236,0.43883601677061473,0.197889506816864
340,0.3397132158279419,0.36166471242904663,0.5064847767353058,0.5661978721618652,0.6158669633906158,0.5302531949234672,0.5488587839043455,0.5372142419413617,0.32469624280929565,0.48121666712480504,0.020328104496002197
350,0.1079779863357544,0.03247934579849243,0.1811157464981079,0.04262435436248779,0.12646197367794076,0.1501964142146316,0.12494121166209737,0.34953357851508937,0.13961780071258545,0.13943871241968747,0.03157919645309448
351,0.7459651231765747,0.7548604011535645,0.6118852496147156,0.7623845338821411,0.7231853290428141,0.6626319417167886,0.6124552398525556,0.593161154635025,0.5620665550231934,0.6698439475663747,0.39598971605300903
352,0.37256377935409546,0.4817134141921997,0.5041288137435913,0.19057387113571167,0.556323303968862,0.593935701797978,0.576036539186847,0.4420339201486374,0.4901958107948303,0.4675005727025281,0.07527846097946167
359,0.10157746076583862,0.15226979553699493,0.040579166263341904,0.19390869140625,0.41566460482156936,0.42020814793953415,0.40436157571581816,0.47415872334651127,0.07248285412788391,0.25280122443597136,0.13672758638858795
360,0.6839726567268372,0.43887704610824585,0.5103591084480286,0.3616235852241516,0.5396098457109839,0.5575919666124239,0.5759961779689142,0.4817325065650798,0.4843475818634033,0.5149011639142298,0.701072633266449
364,0.045054495334625244,0.029426872730255127,0.03754550218582153,0.0082017183303833,0.09363586548899183,0.09712472355942237,0.08089883467251424,0.10483247410310936,0.02958613634109497,0.05847851363846866,0.025669574737548828
365,0.030908724293112755,0.07096387445926666,0.14647221565246582,0.5761929750442505,0.29780631060669277,0.35341610350963093,0.34597522527527713,0.4534803078771475,0.1382593810558319,0.2681639019748529,0.6949653029441833
369,0.784971222281456,0.9268776252865791,0.9296514391899109,0.8322915732860565,0.7228481335103152,0.7154218815440003,0.7127196555427893,0.760075435567656,0.9399402067065239,0.8138663525461429,0.49134963750839233
370,0.60511714220047,0.5654276013374329,0.6823916435241699,0.350273996591568,0.46806523880450057,0.46817183062150003,0.455587587844822,0.4945938262732757,0.5577095746994019,0.5163709379885713,0.07832172513008118
373,0.1905328929424286,0.2502586543560028,0.479588121175766,0.351851224899292,0.48968231921050964,0.46231423424599094,0.5040321425061779,0.5077008131890989,0.45826825499534607,0.41046985083562365,0.01942531391978264
379,0.4577306807041168,0.8287070393562317,0.48678985238075256,0.7979978322982788,0.5188503899127771,0.5450333077592137,0.5676162530627274,0.5318357588159188,0.6132049560546875,0.5941962300383005,0.03929413482546806
380,0.008752763271331787,0.007453501224517822,0.005602478981018066,0.013643860816955566,0.11151923170949596,0.11814725714073304,0.11522917998771054,0.16943569805918945,0.22452843189239502,0.08603471145370525,0.0330348014831543
386,0.1962457001209259,0.6846116185188293,0.260860413312912,0.19180093705654144,0.4513772406747508,0.5341211544776199,0.4055143039321357,0.5421851376949796,0.2679222822189331,0.3927376431119586,0.43499404191970825
387,0.02391141653060913,0.2292921543121338,0.30217260122299194,0.24929004907608032,0.4736358851315088,0.5250624332389617,0.5221972622192823,0.44177050359972914,0.19349193572998047,0.3289804712290308,0.28562408685684204
400,0.5804475545883179,0.4130235016345978,0.27870938181877136,0.7797440886497498,0.7376975063351716,0.6439870382704762,0.6611937708110325,0.7783484357079914,0.871755063533783,0.6383229268166546,0.244400754570961
405,0.6312946677207947,0.4903947412967682,0.4164567291736603,0.4961153566837311,0.5338543459581077,0.5210272041732942,0.5376066743699007,0.5444728418751791,0.594805896282196,0.5295587175037368,0.6394731998443604
409,0.09957373142242432,0.20772427320480347,0.3101041316986084,0.5296459794044495,0.5353431305429791,0.5475337040739785,0.5170468045350503,0.5585960623068765,0.25241273641586304,0.39533117262278145,0.16975080966949463
410,0.20338484644889832,0.25980693101882935,0.30691972374916077,0.39680153131484985,0.4857517883974548,0.4823208377080938,0.5349487209417046,0.5686295497530309,0.2633012533187866,0.3890961314056454,0.15353676676750183
412,0.4511632025241852,0.5436646938323975,0.17113439738750458,0.32695385813713074,0.4919780376681858,0.48971148166884243,0.442158371876737,0.49503415034405984,0.12997496128082275,0.39353035052442953,0.05622066929936409
413,0.17714929580688477,0.42948710918426514,0.6782193183898926,0.8122595548629761,0.29645337197406785,0.2938573280163801,0.4333591850754396,0.4691392606324325,0.5492771863937378,0.4599112900373419,0.3964197635650635
417,0.19506579637527466,0.013289034366607666,0.0463712215423584,0.10908365249633789,0.33925819483674413,0.11141253349757607,0.3140552805854786,0.3598061336846723,0.018385231494903564,0.16741411987555035,0.12944424152374268
418,0.1639852225780487,0.1800142079591751,0.4208527207374573,0.2156059592962265,0.23790862673663632,0.30443294306896224,0.31508899423689957,0.33840227711593385,0.08749471604824066,0.25153174086417557,0.19449038803577423
426,0.46618688106536865,0.7376667857170105,0.5545222759246826,0.19903381168842316,0.4658314131027389,0.4824066984019096,0.4617614734796583,0.4935576661550989,0.7304937243461609,0.5101623033201168,0.8057168126106262
428,0.19080954790115356,0.14264434576034546,0.40673011541366577,0.46488940715789795,0.5745135051333579,0.6562867980389155,0.6768749098590318,0.5459951801358256,0.522863894701004,0.4646230782334664,0.3337578773498535
430,0.29615312814712524,0.1318395733833313,0.04336196184158325,0.11024993658065796,0.44652960050715407,0.2872532906493024,0.17136686855628525,0.32579629528885645,0.14149612188339233,0.21711630853752092,0.19144421815872192
439,0.21047380566596985,0.16237573325634003,0.09524229168891907,0.007900329306721687,0.2513164084343545,0.31743032922192876,0.2956478966128602,0.21213708461920575,0.010954027064144611,0.17371976731893823,0.621985912322998
445,0.34281933307647705,0.7991141676902771,0.6625791192054749,0.6269248723983765,0.5600257066292954,0.5143162976212339,0.5640080594696075,0.5473858013897843,0.5410287976264954,0.573133572789669,0.7995877861976624
446,0.008056640625,0.004374027252197266,0.00212705135345459,0.023041844367980957,0.07048831861226712,0.07540694134164028,0.09625477384751557,0.11520557564585066,0.006855964660644531,0.04464568196739455,0.025669574737548828
447,0.637704074382782,0.7059203386306763,0.7433374524116516,0.15989670157432556,0.4983973888379471,0.5228960758077749,0.5059897979124977,0.4954045345316755,0.2988521158695221,0.5075998311065392,0.6726346611976624
448,0.6939121186733246,0.6877137720584869,0.44126033782958984,0.43338871002197266,0.5147183813611765,0.5455812775469628,0.5110488515098481,0.48329413104129015,0.10348933935165405,0.4904896577104785,0.9073252752423286
450,0.10916578769683838,0.12046933174133301,0.1262984275817871,0.37716883420944214,0.16206423187978214,0.2245716672938789,0.15972489170087212,0.2864357133044797,0.10139578580856323,0.18525496346855294,0.5009817779064178
451,0.40092742443084717,0.3337618112564087,0.6686411201953888,0.4133746027946472,0.6262257621945446,0.6302374581044763,0.6386206980010873,0.6528795619816277,0.5098558068275452,0.5416138050873971,0.1215512752532959
457,0.14652127027511597,0.13648588955402374,0.0678747296333313,0.2008276879787445,0.4547596448569866,0.4160522309550611,0.3810877591980077,0.5614834385674302,0.19841362535953522,0.28483403070869295,0.18881098926067352
474,0.04638737440109253,0.07289278507232666,0.13556575775146484,0.015826702117919922,0.11942823993047613,0.11640636169727503,0.11331154592032044,0.24096211627332598,0.1782999038696289,0.1154534207815367,0.1434791088104248
475,0.08797204494476318,0.08504104614257812,0.17351359128952026,0.14532184600830078,0.4346160059626887,0.29879748744475765,0.3220493658417791,0.35542158748936803,0.04416966438293457,0.21632251550074338,0.619575709104538
491,0.6396018862724304,0.5815004706382751,0.38339051604270935,0.4882380962371826,0.5565568244055137,0.5138402186290147,0.4901225521350513,0.5294429449722667,0.3129677176475525,0.4995179141088885,0.2044234722852707
499,0.009992003440856934,0.03113168478012085,0.08660316467285156,0.1435653567314148,0.31080531311262805,0.3068378776132551,0.29441067069113,0.3848309536609139,0.06352728605270386,0.181300478972875,0.26089799404144287
505,0.006533443927764893,0.2307112216949463,0.0562862753868103,0.13846498727798462,0.24442520268049117,0.25685889329037537,0.1332821252976063,0.26879778196222925,0.09261387586593628,0.15866375637601607,0.12618273496627808
507,0.09839224815368652,0.09806102514266968,0.08452421426773071,0.1802961826324463,0.45431638704233,0.4925622963072045,0.44829207061876764,0.405861753969758,0.24081426858901978,0.27812449408040146,0.7840330302715302
508,0.005549192428588867,0.02465158700942993,0.010103344917297363,0.05583822727203369,0.07648444484673822,0.1487960435715785,0.11893880505072485,0.185305006985096,0.21455466747283936,0.0933579243949252,0.0330348014831543
509,0.26386672258377075,0.45358866453170776,0.536818653345108,0.22745120525360107,0.6278060387435307,0.6060887550975623,0.6205207242355341,0.5664567512405482,0.48398417234420776,0.48739796526395235,0.3444455862045288
515,0.9147660732269287,0.7899587154388428,0.8310805559158325,0.8532423973083496,0.6047066951110085,0.5463828950369775,0.5899852593146557,0.5796839802197324,0.562394917011261,0.6969112765092876,0.8732877969741821
516,0.24689924716949463,0.16706430912017822,0.1325361132621765,0.023118555545806885,0.3639857081857044,0.37430009743087445,0.2158488727066351,0.21576232038188659,0.4996466636657715,0.2487957652742809,0.02559494972229004
522,0.24521392583847046,0.23524975776672363,0.06368094682693481,0.545037567615509,0.2769269925404778,0.32180241921986696,0.3464191580067373,0.42504562189524475,0.289517879486084,0.30543269657733874,0.8772827982902527
525,0.4445895552635193,0.7595588564872742,0.18571066856384277,0.5645626783370972,0.4689798801978714,0.47467704044607123,0.46078182521435784,0.4779154162663876,0.46268630027770996,0.4777180245615702,0.6659400463104248
538,0.9067341014742851,0.9002475887537003,0.6003027260303497,0.9202035665512085,0.7180925745314439,0.7405309495489565,0.6974480685947138,0.7330786652679333,0.8833760470151901,0.7888904764186423,0.5564253926277161
540,0.8117416501045227,0.33185502886772156,0.46653223037719727,0.7200146913528442,0.6399397131761542,0.5262206378538011,0.5528501903148281,0.6517823363941591,0.25491371750831604,0.5506500217721716,0.8406234979629517
541,0.3275142312049866,0.03928035497665405,0.17972630262374878,0.577413946390152,0.4919358773386824,0.4504428635154253,0.41486978733518465,0.41332400426717075,0.7423312366008759,0.40409317825032004,0.8092962950468063
543,0.6487131714820862,0.8895025849342346,0.8799054026603699,0.8305359482765198,0.7269987355006943,0.7333205697503686,0.6939655161080804,0.6499874744935491,0.2678477168083191,0.702308568890469,0.49987396597862244
549,0.06343215703964233,0.09049731492996216,0.07277226448059082,0.026020586490631104,0.4336711152935695,0.2928770996790092,0.3132494132507727,0.27661535298940765,0.16363948583602905,0.1925305322210683,0.0771411657333374
552,0.32181090116500854,0.03334653377532959,0.1170569658279419,0.15790295600891113,0.2776400585868407,0.26505152764152484,0.28968269245738976,0.39223598534449855,0.02911585569381714,0.20931594183347355,0.18328571319580078
555,0.17622855305671692,0.11136522889137268,0.11395338177680969,0.171886146068573,0.3975559764961215,0.41035354365674714,0.4054004462954823,0.4693242905443807,0.4012722671031952,0.2952599815432666,0.047810282558202744
574,0.27517253160476685,0.6902514398097992,0.49959373474121094,0.5323732793331146,0.4648182765773655,0.47174305737068645,0.46731978617452274,0.4721761826526447,0.6758795976638794,0.5054808762142211,0.9453611075878143
576,0.03563886880874634,0.009362637996673584,0.07353097200393677,0.05666428804397583,0.37750178420586766,0.37161349718065617,0.39705859553635603,0.3876239297966215,0.10713154077529907,0.20179179048312587,0.28923654556274414
581,0.3035849928855896,0.32612085342407227,0.1530141681432724,0.24380725622177124,0.4856893603591717,0.4698155230411932,0.47239024594200707,0.5156157699948108,0.442769855260849,0.3792008916969708,0.056024178862571716
586,0.5213947296142578,0.12287100404500961,0.22050316631793976,0.1680845022201538,0.487737796733531,0.4592053111312229,0.4889646162774179,0.4901527115128436,0.265363484621048,0.3582530358303805,0.8957327604293823
605,0.12822325527668,0.0849437490105629,0.34617868065834045,0.35105153918266296,0.3932429112312951,0.46732788696160704,0.46419063380631437,0.5245457593801962,0.20849338173866272,0.3297997552495913,0.013972721993923187
609,0.8759093731641769,0.9056520313024521,0.8135378211736679,0.6219247579574585,0.7277952290380478,0.6648131553949891,0.6768200661470104,0.6577834754163312,0.7511501163244247,0.7439317806576177,0.01899135112762451
615,0.22211450338363647,0.35569608211517334,0.12714844942092896,0.6859602928161621,0.42168762090542566,0.45975203385976793,0.41528581903586426,0.4553353269369542,0.6417864561080933,0.4205296205091118,0.808410033583641
620,0.5807167589664459,0.45849186182022095,0.4198673367500305,0.9500330798327923,0.5142248238507579,0.5469816073556608,0.5799748252989732,0.5336455543709271,0.5345171391963959,0.5687169986046894,0.30014508962631226
