,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>
334,0.08252519369125366,0.18103289604187012,0.28626489639282227,0.27831363677978516,0.35096288721806534,0.3642328335461774,0.40316062677707487,0.4119782867992686,0.15814894437789917,0.27962446684713516,0.11983460187911987
340,0.46310311555862427,0.4058658480644226,0.49041634798049927,0.633702963590622,0.49674634647395843,0.5775580372324702,0.5276748838935472,0.6041566331177868,0.2710508704185486,0.49669722737005334,0.6409314572811127
350,0.005947887897491455,0.08009105920791626,0.04990297555923462,0.16780084371566772,0.1793084381180361,0.23165970434554806,0.1528397204907218,0.22238656517903987,0.09348505735397339,0.13149136131862546,0.021236181259155273
351,0.45930618047714233,0.701580822467804,0.5378042459487915,0.6600407361984253,0.6309536195625056,0.6093897566050475,0.5929802685664989,0.5096671529881509,0.7122433185577393,0.6015517890413451,0.5316984057426453
352,0.5275631844997406,0.5380265712738037,0.4603172540664673,0.2125074863433838,0.5395429425400029,0.5693209323595498,0.575452360980234,0.584746321878721,0.540681004524231,0.505350895385126,0.22023147344589233
359,0.36863428354263306,0.16679348051548004,0.12479318678379059,0.08262258768081665,0.39898359500867486,0.4211928988220257,0.38146073886817283,0.41393984429364417,0.2732985317707062,0.2924132385873271,0.09733793139457703
360,0.3557521104812622,0.66472128033638,0.353740930557251,0.6881648898124695,0.5366473564377838,0.5302117537568748,0.5755903844854005,0.5660447714421072,0.1732347011566162,0.4937897976073494,0.8711332082748413
364,0.0036751627922058105,0.02335125207901001,0.010351836681365967,0.01708883047103882,0.15516137165845667,0.14410881081349858,0.10380768127176954,0.10272606833713227,0.004214227199554443,0.06272058236711468,0.08515322208404541
365,0.2304074913263321,0.15733250975608826,0.14757601916790009,0.10046926140785217,0.3133492647945194,0.3468366180995961,0.3177036714252783,0.2728054490719598,0.10621414333581924,0.22141049204281615,0.6226811408996582
369,0.9575402960181236,0.8589736074209213,0.8281105756759644,0.9808110296726227,0.6279587880329591,0.7663828326568731,0.701375981796704,0.7270806377504155,0.9321777448058128,0.8200457215367108,0.5240996479988098
370,0.27951517701148987,0.2254302054643631,0.5295858979225159,0.36602479219436646,0.3507028914034281,0.3766797593433418,0.3910166897160078,0.3631188531581484,0.5908688902854919,0.38588257294435035,0.5242823362350464
373,0.0649852603673935,0.16709938645362854,0.16556338965892792,0.3347136080265045,0.39993609831288446,0.4264638799612288,0.423592718434903,0.42380027502158385,0.07273568212985992,0.27543225537410154,0.7022337913513184
379,0.3916166126728058,0.5504054427146912,0.2610918879508972,0.5256555080413818,0.4722834861073435,0.49205359586613845,0.4656320099046826,0.48728495915994685,0.46874865889549255,0.45719690681259784,0.495773583650589
380,0.0028522610664367676,0.09328687191009521,0.012521982192993164,0.025896430015563965,0.18206640706958777,0.3729087987904742,0.16831751474203938,0.17486137891546216,0.15295541286468506,0.1317407841741486,0.016663014888763428
386,0.8283578157424927,0.9424198269844055,0.7367050647735596,0.7069370150566101,0.5744073313144508,0.538888446390011,0.5510057658118331,0.526947149610391,0.6273248791694641,0.6703325883170242,0.732884407043457
387,0.18404436111450195,0.05256432294845581,0.04433482885360718,0.051433265209198,0.43874046829634994,0.4303820781875233,0.5359836248164167,0.5217837025420133,0.1140279769897461,0.2636994032175347,0.26125776767730713
400,0.17126625776290894,0.6913362145423889,0.7884740233421326,0.8968705534934998,0.6165594894527379,0.7266674614241659,0.8306348638509476,0.7665463748769514,0.8021514415740967,0.6989451867022034,0.928260862827301
405,0.6390941143035889,0.727890133857727,0.6917320489883423,0.3707524538040161,0.4870154310657705,0.4757700413091653,0.44652177482085004,0.44363627610972495,0.39586687088012695,0.519808793904368,0.28326529264450073
409,0.04638630151748657,0.2638537883758545,0.32484400272369385,0.5534013509750366,0.5716308296534776,0.5970275741079221,0.5863755560352883,0.6039934833949117,0.8354498594999313,0.48699586069817813,0.23789387941360474
410,0.3850870430469513,0.8052974343299866,0.6163970828056335,0.6870443224906921,0.4807443455922638,0.47259225601290306,0.48560322471767414,0.5289448170299729,0.5403022170066833,0.5557791936703067,0.5837767720222473
412,0.24988774955272675,0.1630118042230606,0.716974675655365,0.3849332332611084,0.4294911473933454,0.44627473640480025,0.41695848917468986,0.4119413047945951,0.17552953958511353,0.3772225200049783,0.6933553218841553
413,0.07286369800567627,0.37592101097106934,0.37617719173431396,0.14311295747756958,0.3560120302743357,0.3483479001439267,0.36763493026876337,0.3376100826560291,0.06316477060317993,0.2712049524594293,0.06495285034179688
417,0.15604865550994873,0.1372462511062622,0.1568586826324463,0.37075960636138916,0.37703083855658526,0.24776539860103908,0.3046557760436157,0.46171470974723583,0.08425396680831909,0.2551482094852046,0.06986218690872192
418,0.2762085497379303,0.18194831907749176,0.25364938378334045,0.05583327263593674,0.28031983010176403,0.2923196418779055,0.3167323208358849,0.2881584794663934,0.09528454393148422,0.22671714904979234,0.38014283776283264
426,0.17041370272636414,0.34383881092071533,0.18391329050064087,0.17952458560466766,0.39931565116714834,0.44550274426066194,0.4234585052211657,0.34124891966810267,0.17767448723316193,0.29609896636695876,0.9649248719215393
428,0.6442011892795563,0.7495302855968475,0.7020091116428375,0.566098541021347,0.6738212668768467,0.7203884716714125,0.6962702745728362,0.6131214159876381,0.7968878895044327,0.6847031606837505,0.7588225454092026
430,0.4340142607688904,0.13836020231246948,0.13497817516326904,0.19934946298599243,0.3904197392950569,0.33461108544216334,0.19991745967379904,0.46277803162053754,0.1757509708404541,0.27446437645584804,0.4810580015182495
439,0.2976522743701935,0.09643255919218063,0.048707131296396255,0.04149775207042694,0.28008592142481514,0.2830517410879296,0.2527977965664169,0.26902844624955974,0.055982984602451324,0.18058184520670775,0.5563300848007202
445,0.5711919665336609,0.8368586301803589,0.5461568236351013,0.5166677236557007,0.4922609945461828,0.5120824341774309,0.5443453433681357,0.5266827945269594,0.9032317996025085,0.6054976122473376,0.3797748386859894
446,0.003920257091522217,0.005532503128051758,0.00618433952331543,0.00341874361038208,0.16359488735308603,0.12447853517017349,0.10293220932920011,0.0901161803415117,0.0007238984107971191,0.05565572821755999,0.08515322208404541
447,0.7211925387382507,0.8254566192626953,0.9426273107528687,0.24725396931171417,0.44260577564806475,0.5284717242648158,0.4895835997478442,0.42796000084899855,0.6772785782814026,0.5891589018729617,0.2863496243953705
448,0.9130515083670616,0.34381550550460815,0.46585410833358765,0.5548252761363983,0.5562792948898241,0.4901520432737042,0.5587126115969125,0.5327851619634737,0.8280196785926819,0.5826105765175835,0.8013436794281006
450,0.054022252559661865,0.16241073608398438,0.11184424161911011,0.007820725440979004,0.22936513214197518,0.23601101132538016,0.1654700363759981,0.2842179987219162,0.014563143253326416,0.14063614194692572,0.0520097017288208
451,0.700294703245163,0.5974608957767487,0.39949411153793335,0.6838668584823608,0.6812054340606507,0.7073358541276658,0.6332415459662728,0.6933276392111989,0.488095760345459,0.6204803114170504,0.7864765524864197
457,0.24666497111320496,0.21048815548419952,0.1780407577753067,0.08935371041297913,0.39341723908460907,0.43739403016078304,0.3800190003127525,0.385398748435426,0.03271349519491196,0.26149890088601924,0.22451309859752655
474,0.0031847357749938965,0.005584597587585449,0.03134101629257202,0.15781915187835693,0.07674725998534226,0.09215498224748264,0.11516958868547122,0.12125559834604516,0.033908963203430176,0.07079621044458664,0.021236181259155273
475,0.14014780521392822,0.17024296522140503,0.02806776762008667,0.1496787667274475,0.42627138985387747,0.35064063389896216,0.38531383892937787,0.41782880837583247,0.06253725290298462,0.23674769208265578,0.05395996570587158
491,0.28778886795043945,0.3263609707355499,0.46779853105545044,0.26566505432128906,0.5592703415671822,0.4417399696910243,0.41367650580917037,0.5263257213145107,0.22581106424331665,0.3904930029653259,0.8907737731933594
499,0.034617722034454346,0.09380000829696655,0.06410443782806396,0.021243035793304443,0.3655734281931021,0.3286747629576581,0.365852543753971,0.2483155099555029,0.19836479425430298,0.1911718047852585,0.02534317970275879
505,0.019892454147338867,0.055629193782806396,0.02063751220703125,0.12230193614959717,0.26164792348933186,0.1379222247100269,0.20881415901657252,0.08831274386372856,0.056275010108947754,0.10793701749726459,0.060441017150878906
507,0.01450049877166748,0.06546592712402344,0.022511005401611328,0.039494991302490234,0.4034465595672184,0.3736826706526538,0.47221343180603836,0.3979563675856649,0.026334285736083984,0.2017339708830502,0.513507604598999
508,0.001885533332824707,0.003898024559020996,0.008930563926696777,0.005104362964630127,0.038337882188668626,0.05708315659358565,0.07583232015726904,0.06111743555811455,0.0034612417221069336,0.0284056134447686,0.08515322208404541
509,0.7761994898319244,0.32891881465911865,0.5064405202865601,0.16683727502822876,0.6247597616113421,0.6361627335461765,0.6677071753138225,0.5441616096648874,0.3136538863182068,0.5072045851400296,0.06588000059127808
515,0.26081761717796326,0.9064283967018127,0.21961379051208496,0.763804018497467,0.5111119993309329,0.47034057896835896,0.4713135526867979,0.5793041235737848,0.4104434549808502,0.5103530591588947,0.3950325846672058
516,0.05868053436279297,0.029511213302612305,0.013445496559143066,0.1632474660873413,0.35883033819824595,0.3043940062673163,0.3046650728439154,0.24194286052047442,0.022341489791870117,0.16633983088152351,0.06584078073501587
522,0.10458284616470337,0.223605215549469,0.6423862278461456,0.71519735455513,0.3093000525064318,0.38113000739304537,0.35811965064390383,0.40907004685143944,0.5321016907691956,0.4083881213643849,0.14714449644088745
525,0.7529712319374084,0.1503186970949173,0.4695046544075012,0.1812930405139923,0.4025184995260214,0.3823380594869702,0.42991303870959874,0.41965208211267824,0.39465591311454773,0.3981294685448484,0.8601886630058289
538,0.9586678482592106,0.9233710467815399,0.9692987538874149,0.855946883559227,0.7403445350396257,0.7337849312038243,0.7143738786281661,0.6627588075396427,0.9461354836821556,0.8338535742867562,0.2654215693473816
540,0.6776254177093506,0.4131573438644409,0.49794673919677734,0.488692045211792,0.4862508159637903,0.48094586475630413,0.4610730897623918,0.4735821507842942,0.4939647316932678,0.4970264665491566,0.3381286561489105
541,0.05073118209838867,0.49436771869659424,0.17236924171447754,0.2942296266555786,0.42705933935042173,0.4683265731389469,0.42857165990324075,0.46793288844755954,0.44544243812561035,0.361003407570091,0.23737460374832153
543,0.16659019887447357,0.6721952557563782,0.5954502820968628,0.5304926037788391,0.6207838372741104,0.7052161372571818,0.7314105275773966,0.5610359878536736,0.5946016311645508,0.5753084957370519,0.688036322593689
549,0.012112975120544434,0.22782576084136963,0.08568501472473145,0.09438133239746094,0.34231727807725565,0.3733014691846289,0.3509673291369765,0.2894123319775975,0.21627694368362427,0.2213644927937988,0.024531006813049316
552,0.05001628398895264,0.16808569431304932,0.10327142477035522,0.2547006607055664,0.2516886015909424,0.29464573774894276,0.2421782538763303,0.35166355967469687,0.1924830675125122,0.21208147602014982,0.22237145900726318
555,0.15040099620819092,0.10375328361988068,0.42840173840522766,0.8041073083877563,0.43680530172469356,0.4216910118447265,0.42004923210492445,0.6009795354816156,0.6275560259819031,0.44374938152876875,0.6420276165008545
574,0.433499813079834,0.4310568571090698,0.5729779899120331,0.16305845975875854,0.5192504455472606,0.513711921621499,0.5273455662701869,0.5022948754861485,0.4865646958351135,0.461084513846656,0.4503657817840576
576,0.009057819843292236,0.4029064178466797,0.06810247898101807,0.0683785080909729,0.2177556592651072,0.44205634285812156,0.4213795464793594,0.3213666898643217,0.11323481798171997,0.22935980902339922,0.034431278705596924
581,0.08786627650260925,0.1399349421262741,0.23286335170269012,0.45050114393234253,0.41708307107317744,0.44871855780154535,0.4519953493265935,0.44178800057763257,0.16953061521053314,0.3155868120281553,0.31214404106140137
586,0.21291424334049225,0.23769259452819824,0.1866556853055954,0.2464381605386734,0.4331963509830199,0.4061963009044634,0.4171089021404895,0.4174691541771098,0.4095044732093811,0.32968620723638037,0.8553325533866882
605,0.6763508319854736,0.22509175539016724,0.04493138566613197,0.32419151067733765,0.4103951285803688,0.4340189482444383,0.3582703137932283,0.4317481695266718,0.11730700731277466,0.3358116723529547,0.6693525910377502
609,0.8596231192350388,0.46296602487564087,0.7755325734615326,0.09392279386520386,0.6068983303869211,0.6125563876489151,0.5955131848409909,0.51600568866527,0.27266937494277954,0.5328541642135881,0.20026540756225586
615,0.17157405614852905,0.2307242751121521,0.37404948472976685,0.7117358148097992,0.4483778963379329,0.46373819193892707,0.4784742652886631,0.4888033090040327,0.17148447036743164,0.39321797374858164,0.8486882150173187
620,0.5921919643878937,0.2726583480834961,0.19944381713867188,0.46556591987609863,0.6499096402959921,0.5694209085119218,0.6081386412157623,0.655998076191999,0.12458723783493042,0.45976828372630735,0.2661324143409729
