,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>
28,0.48235994577407837,0.7440167665481567,0.26394492387771606,0.35261642932891846,0.46681818479727,0.49789665089795976,0.47249632631795696,0.4617565597272798,0.6897460222244263,0.49240575661041813,0.5216707587242126
29,0.009235858917236328,0.03882884979248047,0.03377175331115723,0.008102834224700928,0.284473989339175,0.20786393805961734,0.1879387415735576,0.17100842493086577,0.018886268138885498,0.10667896203196402,0.010573983192443848
37,0.03631889820098877,0.07954764366149902,0.0818096399307251,0.14318901300430298,0.22705606908114329,0.23803308028374603,0.2131684276631044,0.17809240801122417,0.048319876194000244,0.1383927840034149,0.006096065044403076
38,0.07305581122636795,0.040538884699344635,0.18829986453056335,0.039502985775470734,0.43379080196401754,0.3930844372792148,0.40851629341394835,0.3971426576846714,0.1445821225643158,0.23539042879310162,0.03607086092233658
43,0.7417816519737244,0.8113952875137329,0.7019897699356079,0.8215852975845337,0.5407749613402884,0.46338187034742473,0.4647837091851113,0.4296749779180465,0.910314679145813,0.6539646894382536,0.954271137714386
46,0.5973415970802307,0.3891330361366272,0.7090538144111633,0.5020335018634796,0.5005501373168832,0.4982271072724813,0.42014197298359246,0.5254197526895044,0.788728877902031,0.5478477552951103,0.6938278675079346
53,0.26191017031669617,0.49366870522499084,0.4783378541469574,0.4149644672870636,0.39086389916575565,0.3621331005516396,0.3885620438805856,0.39085600503325274,0.5396414995193481,0.41343752723625443,0.06099200248718262
55,0.007819056510925293,0.024192750453948975,0.007466435432434082,0.013622641563415527,0.06759575951792529,0.08345448546166867,0.14940644525147317,0.05221202886692433,0.040338099002838135,0.04956752245128372,0.010573983192443848
56,0.13091522455215454,0.2458733320236206,0.051711976528167725,0.07144969701766968,0.30474741466228805,0.36046043479770506,0.3278691719350292,0.3802662480586343,0.11008816957473755,0.2203757410166674,0.16845494508743286
63,0.4461933374404907,0.14446653425693512,0.19075016677379608,0.20483578741550446,0.4603502248545557,0.3877443707069785,0.3508827567602886,0.3771493667702351,0.2953287959098816,0.31752237120985183,0.6087846159934998
64,0.17239350080490112,0.45207780599594116,0.06179153919219971,0.24993515014648438,0.23523237122111307,0.3395839693534005,0.28517866071745246,0.27236293124091404,0.27799099683761597,0.26072743616778027,0.24860471487045288
80,0.05781865119934082,0.022301971912384033,0.025449633598327637,0.013506293296813965,0.07574796817351281,0.10751694416723323,0.1417098825512747,0.06455053794815968,0.06385958194732666,0.06360682942159707,0.010573983192443848
83,0.004297316074371338,0.0014153718948364258,0.0026099085807800293,0.007408857345581055,0.12565210793669868,0.16500178578118807,0.07926635246035929,0.11466916553926976,0.0011028051376342773,0.055713741194524324,0.010573983192443848
85,0.28073638677597046,0.20666193962097168,0.49403509497642517,0.5856758952140808,0.5457786453946006,0.463711781282058,0.4469262516397027,0.4833620766888614,0.179107666015625,0.4095550819564774,0.2394188940525055
94,0.015814363956451416,0.0074422359466552734,0.005251944065093994,0.013004601001739502,0.10364040711620548,0.09574708309709312,0.09148597498353539,0.09446253521437176,0.019212841987609863,0.04956244304097287,0.010573983192443848
96,0.48277348279953003,0.17837899923324585,0.37253856658935547,0.5364978611469269,0.5740490858209129,0.492251045587932,0.5699182529648643,0.5536618413442398,0.4827149510383606,0.4714204540583742,0.8927874192595482
107,0.5292475819587708,0.3360100984573364,0.46331894397735596,0.4337843358516693,0.32258815027612314,0.3646341461237522,0.39935467194613283,0.3286294055473903,0.37846142053604126,0.39511430607495246,0.05745551362633705
108,0.3069247007369995,0.4715639352798462,0.1646633744239807,0.3178887963294983,0.5439381087264596,0.5323184644737636,0.5221436673222035,0.4974650341523059,0.624397337436676,0.4423670465424148,0.4525960683822632
113,0.004253804683685303,0.0019690394401550293,0.002720654010772705,0.0019889473915100098,0.09317572691124099,0.09153500053679609,0.07078522619356131,0.13151545056820468,0.0016957521438598633,0.04440440020886511,0.010573983192443848
115,0.19766440987586975,0.16487658023834229,0.44497472047805786,0.4282378852367401,0.3111182809441457,0.2961533967400835,0.3086213743573525,0.3212043536938039,0.6276705265045166,0.3445023920076569,0.32712993025779724
123,0.07351870089769363,0.310138463973999,0.19716468453407288,0.10178597271442413,0.4173252095137587,0.4689226810658366,0.46476833264744505,0.4309076249205628,0.19502224028110504,0.29550599006098865,0.41662055253982544
131,0.33570778369903564,0.08443084359169006,0.09418933838605881,0.35462087392807007,0.3821462001212554,0.418849577917848,0.4024026573835116,0.38821155681004604,0.04513339325785637,0.27841024723281915,0.045415766537189484
141,0.21999961137771606,0.41553837060928345,0.5818282961845398,0.6812248826026917,0.5143567777143105,0.4907126452572347,0.4865343465597566,0.5852323951465187,0.14927047491073608,0.4582997555958652,0.4049253463745117
144,0.3432055413722992,0.28476595878601074,0.3180454969406128,0.37551215291023254,0.4002172044847431,0.4906912071648916,0.477323819107407,0.5412065708121895,0.15131506323814392,0.37580922386850335,0.010425527580082417
151,0.07483343780040741,0.18688882887363434,0.17048442363739014,0.1533435434103012,0.38034196181669716,0.47939799525279775,0.4640035665363169,0.4273923922493483,0.10136345028877258,0.270894399985074,0.6595348119735718
163,0.18762117624282837,0.3816588521003723,0.5480227470397949,0.2813536822795868,0.43683504005398455,0.46363434655217695,0.43443094509825086,0.42625333668842785,0.5241096615791321,0.40932442084828385,0.6352444291114807
170,0.541542649269104,0.5456023216247559,0.563502848148346,0.48871681094169617,0.4204415311829686,0.4376470800486752,0.4363029006326974,0.42612110685915333,0.6538927555084229,0.5015300004684244,0.6228126287460327
174,0.8902539014816284,0.8963502049446106,0.9310851693153381,0.7746499180793762,0.5033049989723214,0.48987966414058065,0.5242104394851592,0.5215489976846485,0.8985190391540527,0.7144224814730795,0.949065089225769
179,0.13637948036193848,0.3663657307624817,0.26923102140426636,0.17359787225723267,0.36024360959954027,0.421926281731707,0.42230627231719686,0.38784211940926416,0.3785097599029541,0.3240446830829535,0.27741914987564087
183,0.10253484547138214,0.1061129942536354,0.06029003486037254,0.23264914751052856,0.4191550499258236,0.38820450209373936,0.38247604666267504,0.3939737032710593,0.07126476615667343,0.23962901002287662,0.44286075234413147
184,0.08861809968948364,0.21585863828659058,0.09025406837463379,0.1461939811706543,0.27910581053770156,0.27017155224142686,0.25028548011012786,0.26665675847140835,0.10488271713256836,0.19022523400162172,0.017454981803894043
192,0.1425725668668747,0.21278436481952667,0.3131750524044037,0.32794705033302307,0.45230897608966525,0.5112336011635077,0.4952905428518924,0.4928488330295663,0.3901935815811157,0.3709282854599528,0.1325121372938156
193,0.8059802651405334,0.5373701453208923,0.44080132246017456,0.44372323155403137,0.5030794048428772,0.5144548297312035,0.48158489538874266,0.530802113432287,0.6909765005111694,0.5498636342646568,0.59732586145401
195,0.21475206315517426,0.07000961154699326,0.1399107426404953,0.10490186512470245,0.2818845299385479,0.24232112767087652,0.25062821069295393,0.32095389390315643,0.2786264717578888,0.211554279603421,0.6925253868103027
198,0.48888832330703735,0.5290893912315369,0.2868359088897705,0.542175829410553,0.30718737164616927,0.2714108032860677,0.25581886014305577,0.30080616913840785,0.3511102497577667,0.37036921186781835,0.10120413452386856
201,0.13466599583625793,0.21065349876880646,0.36390420794487,0.16126573085784912,0.4322489410452172,0.44000200051300437,0.4747311662664612,0.4528745132326303,0.19621163606643677,0.3185064100590592,0.24431732296943665
207,0.6067859530448914,0.3208886981010437,0.31720513105392456,0.6039294600486755,0.465446416910223,0.4932073555352449,0.480150439781906,0.4912600825872332,0.6596764922142029,0.49317222547526046,0.5032205581665039
208,0.030170738697052002,0.012736380100250244,0.015638232231140137,0.005658864974975586,0.10740260167373283,0.12398002318954093,0.13368254164301008,0.10473037266703744,0.023852229118347168,0.06198355381056516,0.010573983192443848
209,0.47803282737731934,0.062146320939064026,0.10757466405630112,0.124744713306427,0.4639384862656478,0.49072355238328863,0.48095095329429505,0.45813197621232454,0.04289824143052101,0.3010157483627987,0.7394917011260986
211,0.37232768535614014,0.05178391933441162,0.10067528486251831,0.2344081997871399,0.46400417678602435,0.4077880335806089,0.4802234161265656,0.4185064840988132,0.0481988787651062,0.2864351198552587,0.24083703756332397
212,0.32317352294921875,0.4004862904548645,0.6890421211719513,0.2200756072998047,0.5775157410111484,0.5723892284648622,0.6016110828457042,0.5648985685320675,0.1616804003715515,0.4567636181223526,0.0636131763458252
220,0.86982661485672,0.943844199180603,0.7886947393417358,0.9701350927352905,0.669983331567881,0.7220183706005536,0.6456405286908173,0.7646198573002905,0.4877331256866455,0.7624995399956153,0.832240641117096
223,0.01590639352798462,0.02948969602584839,0.040490925312042236,0.14394038915634155,0.22269172284841388,0.22749069077072293,0.21417549105565126,0.273327486719793,0.023769617080688477,0.1323647124997207,0.008873522281646729
225,0.13091842830181122,0.19974032044410706,0.3383956551551819,0.5797969102859497,0.47032651228177536,0.4807539364155307,0.5349544017447438,0.5465105344091153,0.5129114389419556,0.4215897931089079,0.3262796998023987
230,0.47346335649490356,0.5719358325004578,0.3110371232032776,0.3978106379508972,0.3818053973573607,0.47777203462886464,0.45171929634895336,0.5141531852046934,0.28945252299308777,0.42990548740916623,0.9085575938224792
235,0.22697344422340393,0.41327136754989624,0.14712384343147278,0.6585808992385864,0.29193627157797586,0.3111337464786737,0.35821570564563887,0.35834359808179245,0.37680602073669434,0.34915387744045945,0.19476112723350525
239,0.1243448480963707,0.3162647783756256,0.15809346735477448,0.17529086768627167,0.33653496725018245,0.37769035459072225,0.36052624903763614,0.3369523601383682,0.04730798676609993,0.24811176436622795,0.8770732283592224
247,0.19033926725387573,0.08723944425582886,0.2591578960418701,0.08967798948287964,0.35946082469415475,0.3064621113460556,0.3183927584265802,0.3176309005235095,0.13919943571090698,0.22972895863729573,0.2571355104446411
266,0.26971936225891113,0.6130732893943787,0.3746364116668701,0.5435140132904053,0.47025148716977294,0.501398597411323,0.5079126584085908,0.5248011904928019,0.2821279466152191,0.4541594396342526,0.5673530697822571
270,0.218494713306427,0.7059323489665985,0.5808253884315491,0.3381109833717346,0.5413537900334667,0.5297990672967069,0.5068857587715577,0.5657360817269597,0.3484325408935547,0.48173007475539503,0.04567241668701172
271,0.1432597041130066,0.1686837077140808,0.3170551061630249,0.5326005220413208,0.3549663146650136,0.2584069481927057,0.38227933640956147,0.28890557574026976,0.4003005623817444,0.3162730863800809,0.6768404841423035
306,0.12080468982458115,0.061110515147447586,0.14301259815692902,0.11744453012943268,0.3778975594885269,0.3469161695473508,0.28417051439316815,0.3335360961336958,0.05393235385417938,0.20431389185281235,0.839480996131897
309,0.5067034363746643,0.5702394843101501,0.5302269458770752,0.606966495513916,0.4233207988694731,0.5076465474819866,0.5345308589304794,0.5172012445231059,0.41542017459869385,0.512472887386616,0.4517439007759094
318,0.09776681661605835,0.3417515754699707,0.47877466678619385,0.07666146755218506,0.1446977106850872,0.28868873624295777,0.2338646907615931,0.21022355014532335,0.5136219561100006,0.26511679670770777,0.47842514514923096
328,0.3017193675041199,0.43218138813972473,0.4336126446723938,0.4292570948600769,0.4904104405487532,0.48087294609951875,0.5035913699353537,0.5025644760799737,0.47369110584259033,0.4497667592980561,0.7574014663696289
330,0.4956471621990204,0.26006773114204407,0.09160884469747543,0.41384729743003845,0.4815638312138426,0.44856616611573874,0.3835374011257579,0.3961555746341412,0.04008261486887932,0.33456406926965987,0.40494799613952637
332,0.03659123182296753,0.01976776123046875,0.19595026969909668,0.039366304874420166,0.0547615041858629,0.11574390907979348,0.23308220065075436,0.21749989193477615,0.07044875621795654,0.10924575885512183,0.010126471519470215
333,0.7530133277177811,0.9032476246356964,0.7705621123313904,0.9656727500259876,0.49487467476441294,0.5749529693514366,0.5816641074191313,0.5431196974602047,0.7670081257820129,0.7060128210542282,0.9671784341335297
334,0.6151219606399536,0.14509081840515137,0.28260135650634766,0.22144830226898193,0.4771774743610494,0.3862045799551722,0.4866726386622535,0.42171981952864046,0.3329421281814575,0.374331008723223,0.30919384956359863
340,0.5696184635162354,0.18995970487594604,0.7453266382217407,0.8034631162881851,0.5875525604677622,0.5151810573581613,0.5606738141426226,0.6273774173050288,0.6849158704280853,0.5871187380670853,0.9139617756009102
350,0.053234755992889404,0.25842028856277466,0.12402218580245972,0.03520840406417847,0.17298383244682625,0.19503076547351472,0.2814746160270747,0.12861564385213298,0.20731228590011597,0.16181141979132965,0.015325546264648438
351,0.5717031955718994,0.7335578203201294,0.48045969009399414,0.6679047346115112,0.5619421340063896,0.5912749073522104,0.6158522831409173,0.6479681373529655,0.5310432314872742,0.6001895704374769,0.2911466956138611
352,0.5690081715583801,0.3968772292137146,0.5150786340236664,0.5031588673591614,0.5797354685005381,0.598700427051627,0.5791631514864,0.5908749714057029,0.2018909454345703,0.5038319851148623,0.05089712142944336
359,0.12806656956672668,0.1791476011276245,0.15950189530849457,0.07185888290405273,0.38790148075309483,0.4364992273110402,0.41826689609257145,0.4020546337341226,0.032954614609479904,0.24625020015635637,0.08695899695158005
360,0.8355327248573303,0.7752688676118851,0.7203801870346069,0.3316044807434082,0.5736504159621983,0.5725802415218202,0.5817843938119422,0.4942901096395764,0.7099927961826324,0.6216760241517112,0.12740182876586914
364,0.04603523015975952,0.018840909004211426,0.04034382104873657,0.08253371715545654,0.17794895529233967,0.20537163500926425,0.2290217431918109,0.30836059103068847,0.14516478776931763,0.1392912655179539,0.01578199863433838
365,0.40197521448135376,0.26493075489997864,0.19567681849002838,0.4696801006793976,0.39900647057326283,0.4204378294813007,0.39106525838679007,0.4183080612493363,0.38146814703941345,0.3713942950312068,0.9462781548500061
369,0.14604401588439941,0.6126050651073456,0.6948387622833252,0.5769580602645874,0.6843028049875512,0.6957309413537263,0.7248219621092069,0.658775525890082,0.8403795957565308,0.6260507481818617,0.9109399616718292
370,0.3391128480434418,0.4043715298175812,0.5338454842567444,0.6497098803520203,0.3914999301642774,0.4458629402161063,0.41899769659650177,0.3910368235088171,0.27147799730300903,0.4273239033620555,0.8621848821640015
373,0.1700073927640915,0.1963246762752533,0.19106663763523102,0.12056710571050644,0.42853431475237225,0.44113463037542566,0.46626144280429926,0.42500862307431775,0.2309097796678543,0.2966460670065946,0.32502949237823486
379,0.34869542717933655,0.6648516058921814,0.7388203740119934,0.6289064884185791,0.4543662137017558,0.5069635388213437,0.4940426758292689,0.4982670803767099,0.6764857769012451,0.5568221312369349,0.5876065492630005
380,0.003199338912963867,0.007861196994781494,0.005860805511474609,0.0036764144897460938,0.1126324181293703,0.1016223747374626,0.11925196825023743,0.11937420182308844,0.003923475742340088,0.053044688287940546,0.010573983192443848
386,0.5159475803375244,0.8796805143356323,0.7602993249893188,0.6434851884841919,0.48528040447193527,0.554546637840971,0.5135160453427112,0.5560476376388324,0.6038315892219543,0.6125149914070079,0.7929016351699829
387,0.01087254285812378,0.012498617172241211,0.023406028747558594,0.008419990539550781,0.3934872383735355,0.5043830010602838,0.44809579811981515,0.37052146794331653,0.04912972450256348,0.20231271214633206,0.1344313621520996
400,0.8597657680511475,0.4369884729385376,0.6249615550041199,0.8751927614212036,0.7240583348105513,0.5713299249953109,0.6644291386126249,0.7221662369584649,0.6738647818565369,0.683639663849833,0.8290109038352966
405,0.5988037586212158,0.4249097406864166,0.391035795211792,0.33620041608810425,0.47402794895220973,0.46094004980912856,0.46747783017193206,0.49094308564104316,0.2658509910106659,0.43446551291027874,0.6836965680122375
409,0.644305408000946,0.4609413146972656,0.7906368672847748,0.5035839080810547,0.572533794864496,0.5632670254344274,0.586199696409888,0.5826411895601085,0.5329524278640747,0.5818957369107818,0.3419860601425171
410,0.3022319972515106,0.36381393671035767,0.25650906562805176,0.19937726855278015,0.43423082006188346,0.43407624515957316,0.4656788299258055,0.42737101674777106,0.14348752796649933,0.33630852311158144,0.4533099830150604
412,0.4812767207622528,0.3435254395008087,0.3962872326374054,0.17713302373886108,0.46933831337556164,0.43383487174736696,0.4492691378008887,0.41580739103211634,0.12021529674530029,0.36518749192672906,0.38880497217178345
413,0.03884929418563843,0.11681562662124634,0.21483159065246582,0.21694296598434448,0.19270440551640933,0.2842279406066588,0.23173237531349844,0.17754302413368006,0.3590981364250183,0.20363837327099554,0.031413376331329346
417,0.3963180184364319,0.7837413251399994,0.20154720544815063,0.056330978870391846,0.2943222931945867,0.283475170750889,0.2658766220838933,0.25219623412685366,0.5342809855937958,0.340898759293888,0.07049363851547241
418,0.2707432210445404,0.4893403947353363,0.2665901184082031,0.745563268661499,0.37524947324159064,0.3473834142670143,0.292534946722858,0.4011080471487008,0.5726333856582642,0.4179051410986674,0.18797293305397034
426,0.16574911773204803,0.16556406021118164,0.40130525827407837,0.31067436933517456,0.42431301230650786,0.466241894599834,0.44426368478122474,0.43485074895940934,0.37418001890182495,0.35412690723347595,0.043691691011190414
428,0.7635148167610168,0.5080923140048981,0.2666763663291931,0.6420701146125793,0.5764894307090099,0.711620857662973,0.7141410924448335,0.6465260683807155,0.4204428791999817,0.5832859933450223,0.35154664516448975
430,0.49040573835372925,0.38981789350509644,0.26516544818878174,0.18044930696487427,0.3611070288129835,0.3315246127456497,0.40091713118373495,0.3803362075487502,0.17160022258758545,0.33014706554346507,0.11704087257385254
439,0.3509180545806885,0.2643955945968628,0.48419004678726196,0.3808228373527527,0.2773059150620501,0.30489966652708644,0.3189745801347951,0.3557012896650037,0.287423700094223,0.3360701872000805,0.02566337399184704
445,0.603171706199646,0.607441782951355,0.6578392386436462,0.8396505117416382,0.4819895650328296,0.48561594327825647,0.47813267892384886,0.5342654140540195,0.7679798603057861,0.6062318556812252,0.9472134709358215
446,0.011993706226348877,0.004799485206604004,0.002974212169647217,0.01160883903503418,0.13276007394789502,0.12489353319167962,0.11827524081373109,0.08173291282258244,0.01706594228744507,0.05623377174455194,0.010573983192443848
447,0.729374885559082,0.6927371621131897,0.7427264451980591,0.675995409488678,0.48856743861857493,0.5022868646096758,0.4786311940280266,0.45001114085238675,0.30711629986763,0.5630496489261447,0.5830174088478088
448,0.874491274356842,0.775317370891571,0.6936092674732208,0.5863414108753204,0.5276533714295922,0.5513502546931792,0.51874695346582,0.5284256624390263,0.6291802823543549,0.6316795386643252,0.753580167889595
450,0.05247974395751953,0.20779800415039062,0.15817421674728394,0.14839577674865723,0.18751873659713691,0.24615700035119958,0.2343750890622508,0.20492726021137697,0.03394424915313721,0.1637522307754392,0.03313416242599487
451,0.6811794936656952,0.7102025151252747,0.23332375288009644,0.6558665335178375,0.6463072097123569,0.7158540120837783,0.6878720338892264,0.7149239617861487,0.8334895968437195,0.6532243455004593,0.9715393949300051
457,0.1267804205417633,0.05127134919166565,0.03488130494952202,0.21965056657791138,0.3841453248219267,0.39431399819811314,0.4133000728253125,0.40978952974216787,0.4165753126144409,0.2723008754958693,0.2742249071598053
474,0.011861264705657959,0.014052510261535645,0.01534116268157959,0.012497901916503906,0.06289481037030287,0.14268350028385735,0.08807194955759445,0.10782797107651265,0.004709124565124512,0.05110446615762988,0.010573983192443848
475,0.21750634908676147,0.2957669496536255,0.37981897592544556,0.42875510454177856,0.38993195718078755,0.3628135757931856,0.38008712013846124,0.43130599352922216,0.05318260192871094,0.326574291975331,0.3362540602684021
491,0.41892626881599426,0.5195047855377197,0.37495481967926025,0.5692028403282166,0.448938192646049,0.4589823543669812,0.4587519474737476,0.5191556690262554,0.5449133515357971,0.47925891437889123,0.7602090835571289
499,0.06618016958236694,0.02819669246673584,0.04990321397781372,0.0261039137840271,0.45008915319064446,0.22412493508501785,0.28309918395400546,0.3842749920347729,0.04271489381790161,0.17274301643258733,0.0638170838356018
505,0.006242036819458008,0.07809412479400635,0.10546362400054932,0.09098881483078003,0.10000776126058364,0.1372624932302322,0.17329743003260756,0.2428192010739163,0.031103074550628662,0.10725317339919578,0.016082167625427246
507,0.025135457515716553,0.022161006927490234,0.05421179533004761,0.10118550062179565,0.5046638442670093,0.43399681565912995,0.37120446407353636,0.45009130539800113,0.01807117462158203,0.22008015160158986,0.09496837854385376
508,0.0055953264236450195,0.0146598219871521,0.005940437316894531,0.004079103469848633,0.034122499177991705,0.10179449479489688,0.13235789960203348,0.08089003480714863,0.0050591230392456055,0.042722082290984065,0.010573983192443848
509,0.7113674581050873,0.3364289402961731,0.44951921701431274,0.633875697851181,0.6223035410521285,0.5912930666951632,0.6198209057711126,0.6535243460710752,0.1748417615890503,0.5325527704939205,0.7061038315296173
515,0.7092024087905884,0.8053459525108337,0.6145468950271606,0.6133673191070557,0.5372300206702879,0.5313780867997725,0.49515615059241236,0.5249557519993276,0.4082963168621063,0.582164322484394,0.6350663304328918
516,0.09498125314712524,0.4222049117088318,0.4197455048561096,0.07375878095626831,0.3795757734283116,0.35170292627240096,0.4471681115239826,0.3360027511304241,0.40832817554473877,0.32594090984091034,0.534142792224884
522,0.15954327583312988,0.08706164360046387,0.09177535772323608,0.13350993394851685,0.30262136244052795,0.30186079175725966,0.2599932502978859,0.21165822357531294,0.1770966649055481,0.1916800560090979,0.41615068912506104
525,0.13233265280723572,0.12027188390493393,0.1339363008737564,0.1734134405851364,0.3976543067129538,0.4170793723978884,0.4327923751926805,0.40023058318438826,0.14221881330013275,0.2611033032176785,0.25557318329811096
538,0.9508735686540604,0.9340799674391747,0.8294487297534943,0.9652468897402287,0.7911872975610273,0.7372027515280558,0.7539471911330947,0.7493168838075162,0.9055410176515579,0.8463160330298011,0.8865242823958397
540,0.4077160656452179,0.6928218603134155,0.5435022711753845,0.4004979431629181,0.5532862680534982,0.5182862807560554,0.5154362646938848,0.5207952410277893,0.4904821217060089,0.515869368503797,0.601061224937439
541,0.4391559362411499,0.4407626986503601,0.14119869470596313,0.14285880327224731,0.47677426791873,0.4028190121274927,0.44502668171099946,0.4740630068154127,0.11248558759689331,0.3416827432265832,0.1253138780593872
543,0.6251410245895386,0.20138536393642426,0.1351763904094696,0.755294144153595,0.6374668949083506,0.5799365201462524,0.655401883215281,0.6972348929895368,0.2384752631187439,0.5028347086074657,0.34872639179229736
549,0.0735170841217041,0.018158555030822754,0.09980803728103638,0.04021412134170532,0.34592494298797505,0.3809908987200955,0.3892696550684692,0.4500486658962024,0.00800633430480957,0.20065981052809112,0.12764060497283936
552,0.0197107195854187,0.03934603929519653,0.043575406074523926,0.06916910409927368,0.12362562996551674,0.23192270066107268,0.18525661876467847,0.13347740961671262,0.09889054298400879,0.1049971301162669,0.024264156818389893
555,0.03603324294090271,0.19836904108524323,0.050390757620334625,0.05056527629494667,0.40393615457347976,0.4510321423439341,0.45694667793388427,0.4439625203240192,0.16343624889850616,0.2505191180016945,0.10737206041812897
574,0.3651784658432007,0.3270973563194275,0.06225007772445679,0.0873519778251648,0.5150724081110349,0.48766379431099205,0.4787715260274231,0.4568538836361917,0.1102900505065918,0.32116994892272044,0.12897270917892456
576,0.04454004764556885,0.10157400369644165,0.034284353256225586,0.025715529918670654,0.37637662782667325,0.36488066312894485,0.2765511604919614,0.3627537352971789,0.08163142204284668,0.1853675048116124,0.05059635639190674
581,0.05500457063317299,0.17623355984687805,0.08340562134981155,0.17070361971855164,0.47314670334711,0.41931643271455954,0.40920459302857476,0.5048991530551629,0.10891072452068329,0.2667583309127227,0.9534071087837219
586,0.3751101493835449,0.2080845683813095,0.4047454297542572,0.15257269144058228,0.4405100469577856,0.45409177930866995,0.427549296259653,0.43121813598852493,0.23546287417411804,0.3477049968498272,0.1537931114435196
605,0.06825556606054306,0.0929742157459259,0.04604301229119301,0.2680686414241791,0.3486818221370777,0.3996697335265305,0.3837656462856552,0.4204806105519046,0.07938723266124725,0.23414738674269517,0.6135954260826111
609,0.7263613045215607,0.8757898658514023,0.7661160230636597,0.7787449359893799,0.6917070890580375,0.6849235839621878,0.6635336615689467,0.6459137393243273,0.705568253993988,0.7265176063703876,0.20450133085250854
615,0.13123196363449097,0.09658437967300415,0.2062411904335022,0.12342023849487305,0.44683661515006345,0.45901749529293423,0.43500794670609866,0.3701656101443084,0.08669227361679077,0.26168863479400734,0.05685645341873169
620,0.21115714311599731,0.3364948630332947,0.2309328317642212,0.5595613718032837,0.5059678055701415,0.5234076757212465,0.4995694333727083,0.5132634673484792,0.1109192967414856,0.38791932094120646,0.3819583058357239
