,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>
53,0.6746635437011719,0.722701907157898,0.811423122882843,0.8105058073997498,0.5487312226305838,0.6055329651912463,0.5724358576533735,0.5877181440995848,0.7198636531829834,0.6726195804332705,0.9530932307243347
55,0.5451645255088806,0.6485583186149597,0.536076545715332,0.5555148720741272,0.45042554352519887,0.5262661114077605,0.49643000028062945,0.48591447858017184,0.3596893846988678,0.5115599756006586,0.5663542151451111
56,0.19994670152664185,0.5261273980140686,0.5912957191467285,0.5963995456695557,0.46893100112117636,0.5139581984247994,0.5490149283186038,0.5213532884907542,0.5030776262283325,0.4966782674378513,0.5196611285209656
57,0.5985749959945679,0.5229329466819763,0.7746412754058838,0.7454000115394592,0.5500285089909639,0.5407051473745547,0.5774322440324117,0.5157043950076255,0.7005869746208191,0.6140007221831403,0.9568485617637634
64,0.17891956865787506,0.1133323684334755,0.11893048882484436,0.21453405916690826,0.4086461581900372,0.42370607849862113,0.4051796348830157,0.4298687605272151,0.19420969486236572,0.27636964578270645,0.10931649804115295
68,0.514177680015564,0.6664774417877197,0.7356940507888794,0.5953991413116455,0.5229806009789867,0.5541799451882427,0.5498691362756515,0.5173017918284739,0.40166476368904114,0.5619716168738005,0.5516368746757507
71,0.9296561479568481,0.9527355432510376,0.9694364070892334,0.9436563849449158,0.6710295761370689,0.7363359482040126,0.6421718604640394,0.6506531723267562,0.9419536590576172,0.8264031888257254,0.9927922487258911
73,0.6711117625236511,0.7181395888328552,0.532775342464447,0.48232710361480713,0.48531033407175955,0.5037371184112934,0.5661351039121523,0.43497730018028824,0.6349473595619202,0.5588290015081304,0.7055521607398987
76,0.21270744502544403,0.29134401679039,0.2956308126449585,0.40744033455848694,0.45070443049628944,0.3999139006444328,0.3766951282133796,0.4068462250362896,0.43431416153907776,0.3639551616609721,0.4766799509525299
77,0.35601192712783813,0.6662495136260986,0.44903454184532166,0.6129672527313232,0.41740675441259545,0.49064003450876065,0.36480688009480633,0.4456277304607961,0.44796305894851685,0.47230085486178414,0.5913114547729492
79,0.35127368569374084,0.40239858627319336,0.31801849603652954,0.2863815128803253,0.38353060317197624,0.3719721886668686,0.3580673958921177,0.41453545312267187,0.3372463583946228,0.35815825334800516,0.19993974268436432
81,0.6944193243980408,0.2962237298488617,0.5249786972999573,0.46591848134994507,0.40270835510194053,0.3777232039139484,0.3891861685784277,0.45838187557061294,0.474283367395401,0.4537581337174595,0.48124873638153076
82,0.6194930672645569,0.6847184896469116,0.7364632487297058,0.642059862613678,0.5819790293994034,0.49701333654293434,0.5531716830377819,0.5568266226122379,0.5765989422798157,0.6053693646807807,0.31770050525665283
86,0.6932876706123352,0.6011399626731873,0.802312970161438,0.7212221622467041,0.6271709009915507,0.5672441606296867,0.5565065930517401,0.5527421024881994,0.6592491865158081,0.6423195232634055,0.7970070242881775
88,0.7987119555473328,0.4810289442539215,0.7850435376167297,0.625776469707489,0.659080309151665,0.6025811445628673,0.559906076543137,0.6132849547380343,0.6374380588531494,0.6403168278860362,0.8845013380050659
90,0.6199777126312256,0.5884542465209961,0.6009957790374756,0.6493279933929443,0.4968161255905715,0.5536699210693361,0.5543119558634733,0.4971918838212076,0.6509608030319214,0.5790784912176835,0.561719536781311
93,0.40852537751197815,0.5347179174423218,0.6547620296478271,0.4235583245754242,0.4941471545197161,0.4516034605025074,0.4785913046382913,0.4533584403500903,0.593133807182312,0.49915531293005205,0.6821095943450928
102,0.347202330827713,0.42116132378578186,0.5766726136207581,0.45394766330718994,0.516650020565577,0.5176012810271974,0.5313371869432886,0.4839892248403233,0.4676911234855652,0.47958364093371053,0.29212552309036255
115,0.6729440689086914,0.6137140393257141,0.5236514806747437,0.521888256072998,0.49186137196075075,0.4756536073156737,0.47215399453130724,0.4387322869627645,0.5278698205947876,0.5264965473719367,0.47115370631217957
121,0.6905069351196289,0.6639122366905212,0.6968123316764832,0.7637864947319031,0.6066385723271761,0.637409721421209,0.6002394483690108,0.6505344843711488,0.7635133862495422,0.6748170678840693,0.8042320013046265
124,0.4179578423500061,0.37705594301223755,0.36113473773002625,0.48967140913009644,0.47233487737995306,0.4046992601674594,0.4238551433678143,0.4427520561752785,0.34498947858810425,0.4149389719889973,0.2571031153202057
127,0.4423014521598816,0.5513580441474915,0.3117417097091675,0.6057341694831848,0.44434100182438996,0.40737037819406774,0.3708833361366392,0.44312706930577533,0.46400272846221924,0.4489844321580908,0.5113250017166138
128,0.32799553871154785,0.31866201758384705,0.39094752073287964,0.3857721984386444,0.3933227715397811,0.486399938783014,0.4470984541613307,0.3999955960403396,0.4272824823856354,0.39749739093077996,0.46405088901519775
129,0.6013362407684326,0.3739810883998871,0.46045318245887756,0.5202980041503906,0.48096135122669403,0.4761426746462331,0.5541375754133673,0.47814392850402965,0.645805835723877,0.5101399868101988,0.7343629598617554
152,0.3553965389728546,0.11072885245084763,0.03751014173030853,0.1440540850162506,0.4520707526099075,0.44306926437736543,0.41657981117269466,0.3983198696292823,0.21148799359798431,0.28546858995083285,0.10350718349218369
155,0.039311256259679794,0.03913909196853638,0.02952723391354084,0.05556746572256088,0.4016175421017053,0.3547636930012651,0.44781017684983054,0.42663730561949664,0.06142692267894745,0.20620007645728478,0.0040789321064949036
160,0.008301558904349804,0.005319872405380011,0.00581537326797843,0.004801012109965086,0.25804388157244484,0.22416976251023613,0.21524808384102287,0.4266870411283842,0.010722808539867401,0.12878993269773653,0.002784379757940769
167,0.051236607134342194,0.1704927235841751,0.03582929074764252,0.015696289017796516,0.2498233063165904,0.23636010090227838,0.20744648167838814,0.40622637317159127,0.026383033022284508,0.1554993561750099,0.008864096365869045
174,0.05797971412539482,0.02690589241683483,0.02265690639615059,0.18399262428283691,0.21075766679329003,0.24312466587522644,0.24002342806209628,0.3829639698485505,0.099734365940094,0.16312658152671938,0.06322971731424332
179,0.19601771235466003,0.3065229654312134,0.04744073748588562,0.21689049899578094,0.5774302515317103,0.36880927372501554,0.5111596530290958,0.5214645260782889,0.11119178682565689,0.31743637838414523,0.023126335814595222
181,0.11791859567165375,0.06288372725248337,0.1193997785449028,0.2331552505493164,0.4296004734385682,0.44679910338370754,0.4056793472117873,0.4631255321139662,0.44283637404441833,0.30237757580120045,0.15919528901576996
199,0.12306046485900879,0.026527881622314453,0.03954422473907471,0.5624650120735168,0.29601325753845853,0.25165832594075666,0.28629976445729466,0.48216789662519066,0.7367392182350159,0.31160844956562567,0.4951701760292053
202,0.019360601902008057,0.0027533769607543945,0.008669495582580566,0.06587332487106323,0.29603751842339565,0.19233496710049525,0.20246066679545205,0.4368405770447137,0.13013601303100586,0.1504962824123854,0.04934149980545044
205,0.23552227020263672,0.003589928150177002,0.860295832157135,0.08633655309677124,0.294974238981081,0.1681814298450195,0.41475856287676427,0.4331035763964113,0.3480215072631836,0.3160870998854644,0.06581401824951172
207,0.09240531921386719,0.015736520290374756,0.5488841831684113,0.10009545087814331,0.28951711973246586,0.21184255523269513,0.4307534348774098,0.41749065518496253,0.41758251190185547,0.28047863894224284,0.08564573526382446
208,0.00398707389831543,0.009038031101226807,0.018424034118652344,0.007320404052734375,0.21252933319699907,0.17550208003584356,0.16177129923895517,0.3045868527031328,0.0016726851463317871,0.0994257548324657,0.007207751274108887
215,0.004736423492431641,0.0036110877990722656,0.0033368468284606934,0.0005587935447692871,0.21777933517209225,0.1545370123895805,0.1474744578977365,0.2531588098176044,0.0006728172302246094,0.08731839824133024,0.007207751274108887
223,0.014577507972717285,0.00468289852142334,0.0026414990425109863,0.002932250499725342,0.20691075382569923,0.14918492741711786,0.14843724007203452,0.24299574087679854,0.029265403747558594,0.08906980244173174,0.007207751274108887
224,0.03225672245025635,0.009270727634429932,0.04413384199142456,0.03860753774642944,0.29669618389099417,0.13737563700626565,0.18946158047177264,0.408477705461019,0.035813331604003906,0.1324548075840662,0.007944762706756592
228,0.04339468479156494,0.008580565452575684,0.057471513748168945,0.09545081853866577,0.2676103062080992,0.14983313733602233,0.2943389460933773,0.4158619435056059,0.037466228008270264,0.1522231270758167,0.010680198669433594
229,0.13170236349105835,0.08339643478393555,0.30488061904907227,0.23739111423492432,0.19693123511890154,0.19787993088768308,0.33430949653948827,0.41864794691081353,0.3276746869087219,0.24809042532495548,0.061345815658569336
231,0.026519417762756348,0.016887366771697998,0.012376666069030762,0.013297617435455322,0.24601099680043603,0.15837936065308345,0.1956236401668502,0.4826651459246334,0.03222924470901489,0.13155438403255093,0.010263144969940186
233,0.18584471940994263,0.02289372682571411,0.4827265739440918,0.3191450834274292,0.4902461958871286,0.22643523344231153,0.5554987137049994,0.5296182324701323,0.20754939317703247,0.3355508746987536,0.05429881811141968
239,0.07490664720535278,0.018688857555389404,0.07730144262313843,0.10861515998840332,0.30214790675203484,0.2500282554081419,0.3319269158766813,0.39677816445976855,0.11158150434494019,0.18577498380153895,0.02083754539489746
241,0.009663939476013184,0.021693527698516846,0.01925182342529297,0.10417771339416504,0.3192133326378368,0.2458128604344716,0.37027407649494215,0.37486919154482234,0.030842900276184082,0.16619992948691611,0.008059084415435791
250,0.014330089092254639,0.03724980354309082,0.09434342384338379,0.22596579790115356,0.3075744277084371,0.28944123717825876,0.283260661122255,0.5221927449274334,0.14196926355361938,0.21292527209665404,0.07290458679199219
253,0.3861003518104553,0.07158464193344116,0.28192055225372314,0.16972458362579346,0.44116675966231056,0.44808244026858657,0.48181227769045776,0.36102858897149515,0.2979311943054199,0.3265945989468537,0.03822559118270874
255,0.01688462495803833,0.012525677680969238,0.08423972129821777,0.09354162216186523,0.31481025419337083,0.2523415026082425,0.2731459389919415,0.41369049636733934,0.019276559352874756,0.16449515529031772,0.14008355140686035
278,0.23151624202728271,0.08923465013504028,0.06910455226898193,0.2374190092086792,0.29444636557809734,0.21534021776531576,0.2620308175583992,0.3853106965985469,0.08851766586303711,0.20810224633370894,0.010390162467956543
284,0.12511765956878662,0.03471428155899048,0.048851966857910156,0.0948951244354248,0.24729269004729137,0.18074492671890918,0.35906331020755655,0.337171292673073,0.12030130624771118,0.17201695092396146,0.0048539042472839355
285,0.059192121028900146,0.04194653034210205,0.05040687322616577,0.13199001550674438,0.29038203507600746,0.1958107026620861,0.3566984151022392,0.3581619479317989,0.10447907447814941,0.17656307948379923,0.003955185413360596
292,0.040036559104919434,0.08886903524398804,0.06170237064361572,0.2944251298904419,0.31208943115982823,0.2914625682648496,0.24441008325573965,0.4260509908989554,0.12541192770004272,0.2093842329069312,0.172893226146698
293,0.20595133304595947,0.2702905535697937,0.5073245167732239,0.3747981786727905,0.40819238704636507,0.42411382494065863,0.4433137137665536,0.5245397613260991,0.5681419372558594,0.41407402293303375,0.4151846170425415
300,0.06644082069396973,0.10491031408309937,0.08388155698776245,0.17641586065292358,0.27074439687623064,0.3170863593747384,0.2905583015819403,0.4779987511621182,0.12352126836776733,0.2123952921978389,0.07287395000457764
306,0.19489747285842896,0.04788684844970703,0.10368400812149048,0.09558123350143433,0.2912485756295111,0.2682624602144056,0.23606919269360915,0.39688102363982236,0.40908926725387573,0.22706667581803164,0.07158100605010986
315,0.02151554822921753,0.0220450758934021,0.005669236183166504,0.13102507591247559,0.1994522833772847,0.19857346978186596,0.1948167306386902,0.3846512382199575,0.03527367115020752,0.13255803659847418,0.009139299392700195
322,0.07148391008377075,0.03679215908050537,0.014805257320404053,0.02499222755432129,0.22936355731718816,0.17613002103717879,0.16755929779655787,0.31307260678079163,0.020532190799713135,0.11719235864115901,0.007207751274108887
323,0.2765112519264221,0.07951623201370239,0.0705534815788269,0.016306817531585693,0.2697567618804215,0.23013459390646862,0.18276314890980672,0.3274735514005911,0.03333866596221924,0.1651505005677827,0.007207751274108887
332,0.5804957747459412,0.1862705945968628,0.32438427209854126,0.42384225130081177,0.4795550101288094,0.3356649846502233,0.5565864735777222,0.4607298254356992,0.4223693013191223,0.4188776097615259,0.20802313089370728
338,0.06114774942398071,0.027837097644805908,0.07306993007659912,0.10545158386230469,0.2776111001206847,0.20196838954331608,0.257872050631456,0.4819356679859026,0.13330340385437012,0.18002188590482446,0.022100448608398438
345,0.2526109218597412,0.10149526596069336,0.12840723991394043,0.5051946043968201,0.393769902487492,0.2876728017305572,0.3322964908917695,0.4786541222939953,0.23903173208236694,0.30212589795748623,0.15954428911209106
350,0.6486324965953827,0.5041338205337524,0.4019124507904053,0.49419331550598145,0.5554677712103899,0.5493834133393367,0.5745002833577253,0.5349154136914203,0.4117013216018677,0.5194266985140291,0.4941416382789612
351,0.2693266272544861,0.08915317058563232,0.011861622333526611,0.027764439582824707,0.33540279189480426,0.259038136194241,0.2875106356296768,0.39380277202926617,0.049936652183532715,0.1915329830764434,0.007944762706756592
356,0.2949552536010742,0.10458791255950928,0.0767132043838501,0.15353858470916748,0.43117311783313983,0.35479978395863665,0.38006764447888275,0.44375682640121783,0.1359613537788391,0.26395040907825745,0.13544535636901855
365,0.22294777631759644,0.03201347589492798,0.02250349521636963,0.04687201976776123,0.31293308278152865,0.27753577416437125,0.2976030554024396,0.3440823062398536,0.033035457134246826,0.17661404921323282,0.00637209415435791
375,0.24828976392745972,0.16974222660064697,0.1825605034828186,0.4082413911819458,0.4337317777512394,0.4201459488374413,0.49770191615844017,0.44809580281881534,0.25904524326324463,0.34083939711356126,0.43387138843536377
384,0.1491154432296753,0.032173871994018555,0.032151758670806885,0.2704458236694336,0.3185205411957881,0.18744569239137365,0.3549178966150387,0.3717388103708662,0.04975283145904541,0.19625140773289404,0.007539212703704834
388,0.6955549418926239,0.6546460390090942,0.4900807738304138,0.7820553928613663,0.5775547782788597,0.6050224799694316,0.6019024986879911,0.5560630168916715,0.5371816754341125,0.6111179552061738,0.48369109630584717
396,0.030878841876983643,0.007463693618774414,0.028895437717437744,0.0955234169960022,0.3436074013310447,0.2272883228560011,0.29066726329413894,0.3642567534688772,0.0425601601600647,0.15901569903548052,0.003406703472137451
399,0.7218069434165955,0.22863620519638062,0.5526111125946045,0.4514254927635193,0.5282343662991928,0.404284836085785,0.4232506629588708,0.5372253814779503,0.5769526362419128,0.4916030707816458,0.355124294757843
413,0.2976146340370178,0.15461283922195435,0.06817388534545898,0.12247967720031738,0.298256838666596,0.30689463476110046,0.25814584257278494,0.3154653061127003,0.09796899557113647,0.21329029483211853,0.019753575325012207
417,0.17844051122665405,0.02787458896636963,0.061586976051330566,0.2834623456001282,0.47356722193080447,0.2764387930757026,0.31535240439144985,0.4552275816388798,0.3281071186065674,0.2666730601653208,0.14066660404205322
421,0.12595593929290771,0.09920680522918701,0.041000962257385254,0.06633609533309937,0.2831687918943825,0.18603244699040988,0.2636569235642079,0.3145054752817461,0.020855069160461426,0.15563538988930967,0.008769512176513672
426,0.4621484875679016,0.09864246845245361,0.23946458101272583,0.4118049144744873,0.5840667652364147,0.45176543252738144,0.5316034515632081,0.5605573147726584,0.5274520516395569,0.42972282969408754,0.5379766821861267
428,0.15955698490142822,0.197590172290802,0.07679563760757446,0.11829715967178345,0.46446708829033945,0.46214846530449094,0.43431967430158247,0.5061268605520546,0.12676793336868286,0.282896664032082,0.09141767024993896
433,0.06509232521057129,0.010843515396118164,0.03293156623840332,0.037630319595336914,0.29584790257290605,0.2325115956637035,0.3012976805296542,0.2916585161719125,0.039943158626556396,0.14530628666724027,0.010841071605682373
439,0.17935603857040405,0.5077893733978271,0.21315103769302368,0.41136860847473145,0.542020096687331,0.5999619242509894,0.5794993092370149,0.48286679482422823,0.46448224782943726,0.4422772701072208,0.28733181953430176
441,0.14279842376708984,0.11097478866577148,0.09376388788223267,0.19706648588180542,0.47913534078672204,0.523255481393305,0.46338389989741446,0.4394518124012179,0.3229270577430725,0.3080841309354035,0.13808214664459229
448,0.19842147827148438,0.06649971008300781,0.21584326028823853,0.6897352039813995,0.38230417903973457,0.32864751809562587,0.35298140920265797,0.5898187953421548,0.48986202478408813,0.3682348421209324,0.3913138508796692
450,0.4341549277305603,0.2666546702384949,0.3303349018096924,0.3937033414840698,0.4629125235893383,0.46800614164539656,0.5213859231043823,0.504603996077984,0.3411204218864441,0.4136529830629292,0.4953441619873047
460,0.5184653103351593,0.5469346642494202,0.6135685741901398,0.6375468075275421,0.4872279291806676,0.5160504230227085,0.4713639340415581,0.5360225246410752,0.31769824028015137,0.5160976008298247,0.6825642883777618
474,0.3977345824241638,0.6375842094421387,0.7700251489877701,0.5415551662445068,0.4930505226367313,0.584766107293822,0.6062129264675642,0.5668453703004461,0.578259140253067,0.57511479711669,0.41625893115997314
490,0.2989547848701477,0.38638460636138916,0.07230836153030396,0.27557528018951416,0.5885315478340475,0.5857456159048515,0.48129008695215125,0.5503009733427388,0.5473415851593018,0.42071476023827176,0.24189704656600952
495,0.26142799854278564,0.13492894172668457,0.19760900735855103,0.28267407417297363,0.48387068322482474,0.474793541836369,0.4509157832736187,0.4343076489058749,0.20115965604782104,0.3246319261210559,0.12026578187942505
496,0.4128081798553467,0.5384928286075592,0.6550990045070648,0.29946720600128174,0.4917425595514364,0.529612228307119,0.6094977167396136,0.47115150685238283,0.45222097635269165,0.49556580075272183,0.791695773601532
508,0.7229090631008148,0.1037057638168335,0.03407508134841919,0.2297215461730957,0.608833180635381,0.5285311534664412,0.5033441488036811,0.42719188933469243,0.3329889178276062,0.38792230494521834,0.24210184812545776
513,0.7048540711402893,0.47340959310531616,0.6609103679656982,0.670615166425705,0.5853186620872042,0.5837871974163413,0.5729387124764644,0.5792364373696095,0.5780181288719177,0.6010098152065051,0.4384874701499939
517,0.21372449398040771,0.09247428178787231,0.08553189039230347,0.09380590915679932,0.5644218304756565,0.43382324108213477,0.4806483509950178,0.40875553373208506,0.1015365719795227,0.27496912262019996,0.08209097385406494
520,0.6738429665565491,0.38438135385513306,0.5436956584453583,0.5732913911342621,0.5412121203834637,0.5510759842937724,0.4997769470120028,0.5253585221468924,0.510751485824585,0.5337096032946688,0.5933058857917786
527,0.04609113931655884,0.09691983461380005,0.06718307733535767,0.07552343606948853,0.47715324603129217,0.46856395748264024,0.4858360557930099,0.41292940695598757,0.14917397499084473,0.2532637920654422,0.09343951940536499
540,0.7736526429653168,0.5924190282821655,0.643388569355011,0.6554031372070312,0.5897804034447864,0.5153369091723674,0.5334386134929521,0.533538561191123,0.5831212997436523,0.6022310183171561,0.7329360842704773
544,0.8230442702770233,0.7440886199474335,0.7390308678150177,0.6673062145709991,0.6481392941294034,0.639564609877824,0.6490803872121799,0.5904061848418966,0.5041182041168213,0.6671976280876222,0.6473430097103119
548,0.14914703369140625,0.07592976093292236,0.07573294639587402,0.20573949813842773,0.5098320915360951,0.47652300502247213,0.4855040056181358,0.45650484430780347,0.20022577047348022,0.29279321734629077,0.12402188777923584
549,0.15292620658874512,0.06652021408081055,0.1178787350654602,0.17375868558883667,0.47916742367643017,0.47785358251549037,0.4913825188142593,0.4565893449944256,0.15721052885055542,0.28592080446389034,0.08931314945220947
551,0.4800758361816406,0.19545483589172363,0.07492935657501221,0.3067759871482849,0.5923748931673483,0.4747065986650808,0.5153931624712647,0.46305725072124304,0.13982021808624268,0.36028757098976005,0.24060940742492676
552,0.8459413349628448,0.6548492014408112,0.6940175294876099,0.44650691747665405,0.5882530534051773,0.646728307027416,0.6525360850004525,0.5886650540964429,0.6137647330760956,0.6368069128859449,0.6100372970104218
555,0.1982252597808838,0.070423424243927,0.021809816360473633,0.06557220220565796,0.4924550658242527,0.45255248157765016,0.4413900934447076,0.4175173909603197,0.12840360403060913,0.25426103760316465,0.0753488540649414
564,0.6473175585269928,0.0975612998008728,0.599458634853363,0.7915258854627609,0.4990371785141251,0.42397420983714484,0.5902133024055656,0.6122036383691754,0.6060569882392883,0.5408165217788099,0.5017587542533875
565,0.16900283098220825,0.08669370412826538,0.09052050113677979,0.07708460092544556,0.43741997537648647,0.4733955270374892,0.4875637885374847,0.41007848828392257,0.0608709454536438,0.2547367068735251,0.0753488540649414
572,0.6916426122188568,0.622136265039444,0.7441122531890869,0.5052612125873566,0.49306321052664503,0.584209621465131,0.5602489073402541,0.5699295878184569,0.5785795748233795,0.5943536938898456,0.4584923982620239
573,0.6348223388195038,0.6195643246173859,0.6317087113857269,0.6496771574020386,0.5043448440076592,0.5707008429596849,0.545665913582204,0.5790640508754858,0.6647376120090485,0.6000317550731931,0.6991830766201019
586,0.3760404586791992,0.3306812644004822,0.1914328932762146,0.19361019134521484,0.4884671843967022,0.45747175405447715,0.48233304669626176,0.4519762849045429,0.20582836866378784,0.3530934940463203,0.14822977781295776
587,0.5525261461734772,0.49843716621398926,0.44608211517333984,0.44195669889450073,0.557935332230235,0.5984539631446473,0.5807459143300859,0.4934775687414723,0.611284613609314,0.5312110576123401,0.5638445317745209
588,0.6086708605289459,0.48686909675598145,0.4942207336425781,0.628146767616272,0.6070811503363697,0.6308502519641359,0.5937611838585438,0.5806601720338634,0.5848043859004974,0.5794516225152431,0.5235373973846436
595,0.3715061545372009,0.8592099845409393,0.6828535199165344,0.6440747082233429,0.5608188448860256,0.6454447579195834,0.639495301389835,0.5759018260645604,0.6043879091739655,0.6204103340724431,0.7803796976804733
599,0.13225311040878296,0.056205928325653076,0.049388229846954346,0.08079367876052856,0.33282502263651503,0.31320344903330477,0.3083422031082176,0.42620842948944015,0.08959460258483887,0.19875718379935947,0.006429195404052734
604,0.48033738136291504,0.3043181896209717,0.458487868309021,0.39161282777786255,0.45111709554943635,0.4185388792546382,0.3727773733287306,0.4558794638812038,0.2288474440574646,0.3957685025713605,0.43387138843536377
606,0.35339194536209106,0.06477940082550049,0.08837604522705078,0.13654428720474243,0.4003718073180955,0.3104698618055859,0.2940559074270006,0.3677782365859199,0.08139389753341675,0.23301793214326702,0.0021095871925354004
615,0.42890334129333496,0.30245262384414673,0.3351741433143616,0.40065640211105347,0.4315762314036733,0.4069702470645036,0.4017427852179989,0.5168566215860433,0.301052451133728,0.39170942744098264,0.11125916242599487
620,0.5186190009117126,0.36676454544067383,0.48854923248291016,0.7508558481931686,0.41326409050253976,0.37650098241842567,0.44507628494387175,0.522375213722762,0.5445209741592407,0.49183624141947835,0.3873301148414612
641,0.5524795353412628,0.19589334726333618,0.4780290722846985,0.30169975757598877,0.45334433175345357,0.34826157129181223,0.4506542891790807,0.43420356962921547,0.2742527723312378,0.38764647185000956,0.4675774574279785
650,0.31416356563568115,0.6428728997707367,0.4125387668609619,0.29215919971466064,0.3738445382159201,0.4243395157449733,0.41327030650842755,0.42352083510777605,0.5236102640628815,0.4244799879580021,0.678892582654953
651,0.4618092179298401,0.3717508912086487,0.44162315130233765,0.36107975244522095,0.5277857703557236,0.4056868070821219,0.47879165082552755,0.39866815944060985,0.3536224961280823,0.42231309963534586,0.3282243013381958
653,0.5383697748184204,0.7515354007482529,0.7634162753820419,0.7555094957351685,0.5466739129375286,0.6138365765189661,0.6659371504516549,0.6005074941404445,0.6662959158420563,0.6557868885082816,0.7964880615472794
664,0.44019001722335815,0.23341405391693115,0.28934288024902344,0.3789716362953186,0.4907130704779967,0.3419412047611212,0.45102735313655073,0.4759080062948632,0.5600378811359406,0.40683845594345597,0.46706295013427734
665,0.07044124603271484,0.2523350119590759,0.056334495544433594,0.054392099380493164,0.31891093296871664,0.3590406958040139,0.3699566117223555,0.3288388237490467,0.35242074728012085,0.2402967404934412,0.08457499742507935
675,0.5208287239074707,0.40027910470962524,0.4157031774520874,0.45162516832351685,0.4996634703855981,0.3640237343147842,0.45013364014725044,0.4867736276763409,0.5310173630714417,0.45778311222090173,0.35208576917648315
681,0.12157142162322998,0.08329659700393677,0.08107692003250122,0.08982241153717041,0.34484099825978576,0.36198212101012917,0.4136395710555294,0.30625530953999647,0.17697972059249878,0.21994056340608642,0.020817816257476807
697,0.4992838501930237,0.09346920251846313,0.18524432182312012,0.1286652684211731,0.46585249924743044,0.44833700765241047,0.4358617755539377,0.421788750619401,0.12322062253952026,0.31130258872983113,0.09968537092208862
706,0.22135883569717407,0.045101702213287354,0.05638682842254639,0.06369328498840332,0.37102092568783274,0.3211966207056689,0.33577918212969105,0.33024443302686846,0.02588409185409546,0.19674065608061866,0.0061566829681396484
